,user_id,rollout_group,assign_date,group,age,age_cohort,income,income_cohort,net_worth,networth_cohort,retirement_balance,balance_cohort,current_pct,employer_cap,last_login,acct_tenure,time_online_frac,conv_rate,converted,conversion_date,delta_pct,new_pct,user_delta_aum,employer_delta_aum,total_delta_aum,revenue,roi
1647,128313,3,2025-09-07,A,74.28116747500651,>65,378843.9815079703,50-75%,3912608.397775909,50-75%,2228721.758947621,>75%,6.5,8.0,0.6,2.1554555334990493,0.095,0.004415503137686181,0,,0.0,6.5,0.0,0.0,0.0,0.0,-1.4083694984646877
1648,892128,3,2025-09-07,A,48.36343077055176,41-65,153111.24352583266,25-50%,1508561.1323526462,50-75%,289185.7242896808,25-50%,7.5,6.25,21.7,2.372441264894512,0.23,0.00820037826986487,0,,0.0,7.5,0.0,0.0,0.0,0.0,-1.4083694984646877
1649,121228,3,2025-09-07,A,44.39757950567928,41-65,104106.82467855875,25-50%,156678.6281619201,0-25%,49010.615094174005,0-25%,1.0,11.75,39.1,7.1238033794709805,0.263,0.021124401750265212,0,,0.0,1.0,0.0,0.0,0.0,0.0,-1.4083694984646877
1650,500868,3,2025-09-07,A,59.63567726267512,41-65,4784029.886537856,>75%,70267793.60659571,>75%,3154805.134333128,>75%,5.25,9.0,12.0,3.197436001343137,0.178,0.02447038930139679,0,,0.0,5.25,0.0,0.0,0.0,0.0,-1.4083694984646877
1651,175395,3,2025-09-07,A,60.72352843575102,41-65,2241955.067602104,>75%,1807584.1518415024,50-75%,421525.7367696943,25-50%,7.0,14.0,8.4,3.4277000686143704,0.184,0.025836106725625033,0,,0.0,7.0,0.0,0.0,0.0,0.0,-1.4083694984646877
1652,281566,3,2025-09-07,A,41.37508255189473,41-65,4623465.680926004,>75%,70895100.52488163,>75%,2919529.5989751187,>75%,17.75,4.75,17.7,5.575291257704579,0.263,0.02866695072156781,0,,0.0,17.75,0.0,0.0,0.0,0.0,-1.4083694984646877
1653,579524,3,2025-09-07,A,72.70802595464887,>65,2486933.9447251214,>75%,228487881.6701338,>75%,1172742.0584304952,50-75%,3.75,7.25,39.6,1.7724744740125806,0.095,0.011680158631349902,0,,0.0,3.75,0.0,0.0,0.0,0.0,-1.4083694984646877
1654,190959,3,2025-09-07,A,72.44049053526493,>65,213549.14009776764,50-75%,1891105.0452789047,50-75%,654072.6945008045,50-75%,7.25,4.25,3.8,5.835172049693753,0.149,0.002237149677233811,0,,0.0,7.25,0.0,0.0,0.0,0.0,-1.4083694984646877
1655,578978,3,2025-09-07,A,45.167852294273416,41-65,138638.99233486163,25-50%,960217.961860668,25-50%,1507025.3941880965,50-75%,6.0,4.0,11.2,0.2819446661590292,0.218,0.006921345966705019,0,,0.0,6.0,0.0,0.0,0.0,0.0,-1.4083694984646877
1656,657672,3,2025-09-07,A,20.6604915470086,18-40,141233.10391141466,25-50%,93055.22367245518,0-25%,7465.865105235063,0-25%,6.5,3.25,6.1,4.132878947262767,0.301,0.06692827622711826,0,,0.0,6.5,0.0,0.0,0.0,0.0,-1.4083694984646877
1657,217191,3,2025-09-07,A,66.24425399939395,>65,272932.5624664016,50-75%,3023802.8974330164,50-75%,912221.0078888418,50-75%,15.0,4.25,12.1,4.380451618568562,0.135,0.003231948752054929,0,,0.0,15.0,0.0,0.0,0.0,0.0,-1.4083694984646877
1658,787016,3,2025-09-07,A,59.14088400856449,41-65,45026.51972085245,0-25%,299881.5657717259,0-25%,59977.407449866405,0-25%,12.0,9.5,60.6,8.779818168526617,0.152,0.0030934426527058816,0,,0.0,12.0,0.0,0.0,0.0,0.0,-1.4083694984646877
1659,836274,3,2025-09-07,A,75.37653329070525,>65,125796.12843151257,25-50%,6365382.14748509,>75%,3444465.825261909,>75%,8.25,4.5,4.5,0.6920948485895254,0.148,0.0012064484734614456,0,,0.0,8.25,0.0,0.0,0.0,0.0,-1.4083694984646877
1660,476968,3,2025-09-07,A,65.88147165755404,41-65,305283.9857656823,50-75%,13364918.12560491,>75%,8747835.066130303,>75%,9.25,10.0,44.3,5.366644356110632,0.149,0.0038398471343900685,0,,0.0,9.25,0.0,0.0,0.0,0.0,-1.4083694984646877
1661,550872,3,2025-09-07,A,71.03973357905306,>65,113798.68099075608,25-50%,1964073.1534783535,50-75%,9638.683616525022,0-25%,13.0,7.25,3.4,0.8004986956232036,0.178,0.005221781057340661,0,,0.0,13.0,0.0,0.0,0.0,0.0,-1.4083694984646877
1662,339691,3,2025-09-07,A,51.78059020729591,41-65,729045.8305579822,>75%,10865707.487727473,>75%,1493787.382139461,50-75%,4.25,11.25,4.3,5.866303654153059,0.193,0.017932097528870004,0,,0.0,4.25,0.0,0.0,0.0,0.0,-1.4083694984646877
1663,706010,3,2025-09-07,A,83.05699116078476,>65,54033.28437780535,0-25%,1652766.5889582662,50-75%,275515.5269986828,25-50%,11.0,3.0,9.9,22.01858071642376,0.093,0.0005664325501019553,0,,0.0,11.0,0.0,0.0,0.0,0.0,-1.4083694984646877
1664,381495,3,2025-09-07,A,65.9395270799908,41-65,102170.57503175558,25-50%,1245521.661325544,50-75%,242264.26997068408,25-50%,5.0,3.75,30.3,0.1603622023861583,0.161,0.003058815531372634,0,,0.0,5.0,0.0,0.0,0.0,0.0,-1.4083694984646877
1665,705494,3,2025-09-07,A,79.17353065257701,>65,314375.7711481397,50-75%,16222268.505952554,>75%,1621090.044995559,50-75%,2.75,8.75,9.3,13.41615659408661,0.138,0.002519350348105813,0,,0.0,2.75,0.0,0.0,0.0,0.0,-1.4083694984646877
1666,717387,3,2025-09-07,A,42.38082593044221,41-65,523285.6363697013,>75%,1926174.0737210333,50-75%,708704.5080949155,50-75%,7.25,4.0,1.8,5.876183187581464,0.227,0.014820145903648402,0,,0.0,7.25,0.0,0.0,0.0,0.0,-1.4083694984646877
1667,642892,3,2025-09-07,A,60.18885142439536,41-65,33087.207880827395,0-25%,350469.0444000848,0-25%,352823.2044163929,25-50%,7.25,4.75,4.5,9.489413716335674,0.185,0.00191060119344257,0,,0.0,7.25,0.0,0.0,0.0,0.0,-1.4083694984646877
1668,179648,3,2025-09-07,A,63.009489779200464,41-65,102560.19534091162,25-50%,1175075.9073166538,25-50%,248860.8487850373,25-50%,6.5,11.0,18.5,5.577331325486907,0.145,0.0062892617727112994,0,,0.0,6.5,0.0,0.0,0.0,0.0,-1.4083694984646877
1669,595840,3,2025-09-07,A,36.29143194070488,18-40,59309.254701415135,0-25%,70877.09164794073,0-25%,187879.3149939384,25-50%,4.5,8.0,16.4,3.494150641436644,0.269,0.021235730556135184,0,,0.0,4.5,0.0,0.0,0.0,0.0,-1.4083694984646877
1670,289294,3,2025-09-07,A,62.64475722836748,41-65,1726546.9227130555,>75%,3812437.6080547785,50-75%,2362154.4759544767,>75%,3.25,6.25,29.1,2.588663468567083,0.167,0.014171483254550803,0,,0.0,3.25,0.0,0.0,0.0,0.0,-1.4083694984646877
1671,758762,3,2025-09-07,A,35.22547712818754,18-40,90385.29173190502,0-25%,460785.0588411533,25-50%,80248.30862146837,0-25%,9.5,11.5,8.7,3.6469039995819874,0.251,0.032542951533306066,0,,0.0,9.5,0.0,0.0,0.0,0.0,-1.4083694984646877
1672,931965,3,2025-09-07,A,55.09183348677451,41-65,285469.09162884817,50-75%,415521.9034808097,25-50%,272397.45877285977,25-50%,12.0,4.0,15.1,11.231757608452025,0.209,0.006305052878756492,0,,0.0,12.0,0.0,0.0,0.0,0.0,-1.4083694984646877
1673,630655,3,2025-09-07,A,56.343177603175576,41-65,672943.5955404957,>75%,10729221.730191449,>75%,2797342.295915088,>75%,7.0,6.5,30.4,4.553669919143194,0.196,0.005937801763191617,0,,0.0,7.0,0.0,0.0,0.0,0.0,-1.4083694984646877
1674,945400,3,2025-09-07,A,39.6727506753212,18-40,135823.32537814585,25-50%,272718.4474607652,0-25%,433489.41487738537,25-50%,6.25,9.0,49.6,3.6281861711490606,0.223,0.019997487691973154,0,,0.0,6.25,0.0,0.0,0.0,0.0,-1.4083694984646877
1675,467122,3,2025-09-07,A,59.79164205896348,41-65,167890.6042261314,25-50%,1579826.507755958,50-75%,645365.69048079,50-75%,4.25,8.75,53.3,2.860816600732247,0.16,0.007435706872770248,0,,0.0,4.25,0.0,0.0,0.0,0.0,-1.4083694984646877
1676,198184,3,2025-09-07,A,54.57471672072647,41-65,1549626.766730594,>75%,885376.9453343523,25-50%,3605075.347674283,>75%,14.75,4.75,79.0,4.461942733865491,0.207,0.008036714406834356,0,,0.0,14.75,0.0,0.0,0.0,0.0,-1.4083694984646877
1677,929256,3,2025-09-07,A,68.47367718892578,>65,57382.50360957959,0-25%,360741.0471416277,25-50%,27558.50951939182,0-25%,3.5,10.25,6.4,1.6939430854836683,0.124,0.006773995702702988,0,,0.0,3.5,0.0,0.0,0.0,0.0,-1.4083694984646877
1678,284121,3,2025-09-07,A,46.81390640158095,41-65,152993.82084556832,25-50%,409532.226988476,25-50%,504267.7349667137,50-75%,13.75,10.75,16.3,0.5103651597449763,0.212,0.008314542866432408,0,,0.0,13.75,0.0,0.0,0.0,0.0,-1.4083694984646877
1679,939932,3,2025-09-07,A,58.5000813789973,41-65,54777.83366314854,0-25%,72619.0744218486,0-25%,36435.274425929616,0-25%,14.5,14.25,15.7,1.4151369067011448,0.223,0.005121298349965796,0,,0.0,14.5,0.0,0.0,0.0,0.0,-1.4083694984646877
1680,504520,3,2025-09-07,A,69.35863108850033,>65,379983.1458169888,50-75%,26404843.62374198,>75%,2468448.158266507,>75%,10.5,9.75,44.0,5.4824243671903945,0.128,0.0023398484186087283,0,,0.0,10.5,0.0,0.0,0.0,0.0,-1.4083694984646877
1681,807068,3,2025-09-07,A,58.868594715234,41-65,258665.91405261535,50-75%,2386428.6307244333,50-75%,915835.5556874376,50-75%,3.25,7.0,8.9,1.949545963143692,0.189,0.009748265879894715,0,,0.0,3.25,0.0,0.0,0.0,0.0,-1.4083694984646877
1682,663636,3,2025-09-07,A,58.71134560194248,41-65,91773.75732797124,0-25%,401860.02145103685,25-50%,112779.34736606151,0-25%,5.5,6.0,16.2,11.223200788869825,0.19,0.007707110345762449,0,,0.0,5.5,0.0,0.0,0.0,0.0,-1.4083694984646877
1683,515282,3,2025-09-07,A,59.861542913694144,41-65,270752.3569345653,50-75%,2870909.8802261367,50-75%,2082400.761771767,>75%,5.5,12.5,124.0,0.6934808208742278,0.165,0.006474261487583691,0,,0.0,5.5,0.0,0.0,0.0,0.0,-1.4083694984646877
1684,210180,3,2025-09-07,A,38.14373100061115,18-40,106930.42487584324,25-50%,901562.3378820508,25-50%,141038.95658966014,25-50%,11.75,6.25,69.3,0.9060789871157312,0.267,0.012910855143514017,0,,0.0,11.75,0.0,0.0,0.0,0.0,-1.4083694984646877
1685,832352,3,2025-09-07,A,45.75791041072056,41-65,75850.6298645741,0-25%,228134.5475741775,0-25%,237539.17565806856,25-50%,3.0,2.75,6.9,6.398218526370414,0.212,0.006684774243817618,0,,0.0,3.0,0.0,0.0,0.0,0.0,-1.4083694984646877
1686,474635,3,2025-09-07,A,72.16423217617766,>65,2356321.707816982,>75%,5957339.845772375,>75%,5421656.478460147,>75%,6.25,5.0,5.7,5.958345287729878,0.166,0.004062783187779621,0,,0.0,6.25,0.0,0.0,0.0,0.0,-1.4083694984646877
1687,650572,3,2025-09-07,A,62.12758924804875,41-65,187914.38351146903,50-75%,5953007.569803725,>75%,1631233.7002098951,50-75%,5.25,3.0,76.1,22.3521025639116,0.148,0.0016584319856683862,0,,0.0,5.25,0.0,0.0,0.0,0.0,-1.4083694984646877
1688,495442,3,2025-09-07,A,51.25631085177991,41-65,2672893.1248833155,>75%,6306534.668864083,>75%,426051.1146088879,25-50%,14.0,14.0,0.3,1.64570285035488,0.222,0.023974809687796646,0,,0.0,14.0,0.0,0.0,0.0,0.0,-1.4083694984646877
1689,506011,3,2025-09-07,A,54.233310266575074,41-65,141226.49489574728,25-50%,661807.4778372601,25-50%,324232.85188624635,25-50%,8.25,7.5,8.0,4.794777304751643,0.223,0.0055565022384617985,0,,0.0,8.25,0.0,0.0,0.0,0.0,-1.4083694984646877
1690,411037,3,2025-09-07,A,37.76593845397581,18-40,355022.72807162337,50-75%,811041.3533032828,25-50%,15657.682447829158,0-25%,3.5,8.0,2.3,0.7310870525542839,0.236,0.077844268852723,0,,0.0,3.5,0.0,0.0,0.0,0.0,-1.4083694984646877
1691,584030,3,2025-09-07,A,58.002661693991634,41-65,139845.78275389815,25-50%,25929744.63349443,>75%,399116.1582579322,25-50%,6.25,4.25,0.3,4.801997602443548,0.179,0.004438911865227941,0,,0.0,6.25,0.0,0.0,0.0,0.0,-1.4083694984646877
1692,502258,3,2025-09-07,A,69.90147939560096,>65,165757.31424488168,25-50%,432732.7413744507,25-50%,3957142.83688357,>75%,8.25,10.25,31.5,4.586795115340928,0.166,0.002986216668315378,0,,0.0,8.25,0.0,0.0,0.0,0.0,-1.4083694984646877
1693,800720,3,2025-09-07,A,63.21617861730206,41-65,236940.3510835933,50-75%,895425.9446320182,25-50%,111707.37870875016,0-25%,11.75,11.0,85.3,3.6666117737921096,0.175,0.00492605947487159,0,,0.0,11.75,0.0,0.0,0.0,0.0,-1.4083694984646877
1694,398596,3,2025-09-07,A,59.61576501123768,41-65,81886.49613638865,0-25%,741974.5776272106,25-50%,24287.818900810933,0-25%,7.5,7.75,27.0,2.0047719519158247,0.178,0.01207826083641947,0,,0.0,7.5,0.0,0.0,0.0,0.0,-1.4083694984646877
1695,898019,3,2025-09-07,A,75.00479878483799,>65,908218.854432588,>75%,16490480.608268686,>75%,5437105.121555569,>75%,12.0,6.25,6.6,8.48331301809859,0.115,0.0021676599102627755,0,,0.0,12.0,0.0,0.0,0.0,0.0,-1.4083694984646877
1696,243069,3,2025-09-07,A,76.82240437801009,>65,49976.9088645852,0-25%,190755.6798207732,0-25%,189094.16360033728,25-50%,6.25,13.75,2.5,15.5664374047667,0.122,0.001947162026062365,0,,0.0,6.25,0.0,0.0,0.0,0.0,-1.4083694984646877
1697,479991,3,2025-09-07,A,70.45456648972642,>65,1030607.9992605648,>75%,4198684.478367028,50-75%,432777.6829784581,25-50%,2.0,8.75,5.5,2.494784473139868,0.143,0.011641761184504986,0,,0.0,2.0,0.0,0.0,0.0,0.0,-1.4083694984646877
1698,864612,3,2025-09-07,A,70.40164455097675,>65,92500.32894494492,0-25%,3512638.4528448614,50-75%,721628.9202960163,50-75%,6.5,6.0,25.0,1.504855754553595,0.11,0.0017963875767485612,0,,0.0,6.5,0.0,0.0,0.0,0.0,-1.4083694984646877
1699,749494,3,2025-09-07,A,61.34359491709179,41-65,69678.27900923898,0-25%,570425.5775028025,25-50%,81576.38821715572,0-25%,9.75,8.0,8.5,9.15577659567132,0.177,0.003448384369990944,0,,0.0,9.75,0.0,0.0,0.0,0.0,-1.4083694984646877
1700,298654,3,2025-09-07,A,41.25634860173724,41-65,95539.51193134664,25-50%,42563.50896565858,0-25%,18371.121244530492,0-25%,4.5,13.25,43.0,0.5835092629962044,0.259,0.03419970472509957,0,,0.0,4.5,0.0,0.0,0.0,0.0,-1.4083694984646877
1701,663675,3,2025-09-07,A,57.08819959186295,41-65,123789.83634408476,25-50%,2983865.6911686105,50-75%,911839.1631595507,50-75%,6.25,11.0,37.7,1.0647148328535665,0.161,0.007464769147451911,0,,0.0,6.25,0.0,0.0,0.0,0.0,-1.4083694984646877
1702,648910,3,2025-09-07,A,56.42694328793,41-65,69620.61908355709,0-25%,455081.8140016169,25-50%,294389.00406951696,25-50%,6.0,9.5,58.2,10.880729190863008,0.227,0.005758047970049315,0,,0.0,6.0,0.0,0.0,0.0,0.0,-1.4083694984646877
1703,690212,3,2025-09-07,A,58.57928575975713,41-65,107032.8661142904,25-50%,836881.1278483779,25-50%,573380.8983923686,50-75%,14.0,4.75,21.8,2.165313919126893,0.194,0.003624664567025356,0,,0.0,14.0,0.0,0.0,0.0,0.0,-1.4083694984646877
1704,253060,3,2025-09-07,A,64.20781279952583,41-65,584788.9780734981,>75%,35626080.69083248,>75%,4045461.2981458968,>75%,6.25,6.75,111.7,9.678138200494988,0.167,0.005149780194439722,0,,0.0,6.25,0.0,0.0,0.0,0.0,-1.4083694984646877
1705,797668,3,2025-09-07,A,78.75707337468036,>65,180935.65620790204,25-50%,1220088.4207825926,25-50%,1980329.548254457,>75%,12.0,6.5,8.7,13.288756607929496,0.138,0.0009711148532386147,0,,0.0,12.0,0.0,0.0,0.0,0.0,-1.4083694984646877
1706,669060,3,2025-09-07,A,56.76701316970964,41-65,103384.67701935802,25-50%,397493.8294259673,25-50%,504663.1759886238,50-75%,3.0,4.75,1.6,6.905782038343117,0.162,0.007408369055552188,0,,0.0,3.0,0.0,0.0,0.0,0.0,-1.4083694984646877
1707,848697,3,2025-09-07,A,60.63905916017895,41-65,1165861.274996658,>75%,38879409.38333429,>75%,8627884.112165993,>75%,4.25,10.5,9.1,3.323199626791959,0.168,0.010184280122852976,0,,0.0,4.25,0.0,0.0,0.0,0.0,-1.4083694984646877
1708,280481,3,2025-09-07,A,69.04423412279964,>65,177710.6182585429,25-50%,3220090.7807184854,50-75%,4592220.481513468,>75%,8.0,6.0,8.2,0.0879909476095582,0.162,0.0018305308858016251,0,,0.0,8.0,0.0,0.0,0.0,0.0,-1.4083694984646877
1709,696400,3,2025-09-07,A,41.45617900521184,41-65,237930.1043652917,50-75%,643469.9421014625,25-50%,177618.11509601347,25-50%,1.25,3.25,12.8,15.153097600119246,0.208,0.022829786340938463,0,,0.0,1.25,0.0,0.0,0.0,0.0,-1.4083694984646877
1710,162071,3,2025-09-07,A,38.87899378710007,18-40,153764.0042138586,25-50%,416337.8320885887,25-50%,30936.35522523651,0-25%,12.25,6.5,50.6,2.2098462812578594,0.254,0.020327749459929594,0,,0.0,12.25,0.0,0.0,0.0,0.0,-1.4083694984646877
1711,706142,3,2025-09-07,A,52.86218212258822,41-65,519081.2200089952,>75%,1651265.1790547725,50-75%,87001.41663090815,0-25%,9.5,11.25,16.9,2.706250186995145,0.224,0.028552059785210783,0,,0.0,9.5,0.0,0.0,0.0,0.0,-1.4083694984646877
1712,341074,3,2025-09-07,A,62.82414149115048,41-65,52963.053961214886,0-25%,733578.9196438469,25-50%,6382.900229221319,0-25%,5.5,8.25,6.7,1.6297283300255083,0.192,0.011963928941505796,0,,0.0,5.5,0.0,0.0,0.0,0.0,-1.4083694984646877
1713,534715,3,2025-09-07,A,58.443573038293394,41-65,530272.3747179569,>75%,18556924.938452423,>75%,4061371.579856244,>75%,12.0,6.75,26.0,2.746952618749863,0.185,0.004682738124263949,0,,0.0,12.0,0.0,0.0,0.0,0.0,-1.4083694984646877
1714,853886,3,2025-09-07,A,61.86159301315073,41-65,69956.81158530507,0-25%,456767.3281277196,25-50%,171418.46410187663,25-50%,9.75,14.25,0.5,6.130060565843411,0.146,0.0062537404892575804,0,,0.0,9.75,0.0,0.0,0.0,0.0,-1.4083694984646877
1715,169266,3,2025-09-07,A,47.49793791828508,41-65,861215.4857135453,>75%,13962511.802729618,>75%,832349.0638537228,50-75%,14.75,8.25,3.8,1.8614509754981503,0.202,0.015148779944508606,0,,0.0,14.75,0.0,0.0,0.0,0.0,-1.4083694984646877
1716,273710,3,2025-09-07,A,43.48209030230431,41-65,134653.24783560305,25-50%,138242.21679280562,0-25%,9866.282426616594,0-25%,7.75,9.5,20.2,5.282663739125504,0.191,0.037742296384171786,0,,0.0,7.75,0.0,0.0,0.0,0.0,-1.4083694984646877
1717,139898,3,2025-09-07,A,45.41700685366169,41-65,68529.05654843626,0-25%,252940.84547107207,0-25%,47712.42035443006,0-25%,10.75,7.0,7.5,0.3312019234338462,0.193,0.010742269302773954,0,,0.0,10.75,0.0,0.0,0.0,0.0,-1.4083694984646877
1718,291872,3,2025-09-07,A,65.40355947616051,41-65,95977.9620713895,25-50%,2271817.078095009,50-75%,439670.2180491522,25-50%,10.25,3.0,40.1,3.069941817033462,0.133,0.002443645022538565,0,,0.0,10.25,0.0,0.0,0.0,0.0,-1.4083694984646877
1719,296985,3,2025-09-07,A,50.13607677071583,41-65,275315.71402837103,50-75%,2600591.252288097,50-75%,79232.73676633117,0-25%,11.75,3.25,100.2,13.234177509518766,0.232,0.008356703396512476,0,,0.0,11.75,0.0,0.0,0.0,0.0,-1.4083694984646877
1720,384445,3,2025-09-07,A,38.87453505808282,18-40,197842.2739030401,50-75%,492885.1349751774,25-50%,46025.110969120615,0-25%,8.5,13.75,73.2,4.971309904405506,0.246,0.03646911499393694,0,,0.0,8.5,0.0,0.0,0.0,0.0,-1.4083694984646877
1721,527678,3,2025-09-07,A,39.71889912053677,18-40,113028.974295553,25-50%,562114.3987734597,25-50%,14644.65743791462,0-25%,10.5,5.0,14.5,3.343497385619141,0.261,0.020954617586774072,0,,0.0,10.5,0.0,0.0,0.0,0.0,-1.4083694984646877
1722,168011,3,2025-09-07,A,42.6911411147599,41-65,73808.71883718632,0-25%,219844.06442120037,0-25%,51271.02900538943,0-25%,13.5,8.75,71.3,5.919649819032776,0.217,0.009577268475511143,0,,0.0,13.5,0.0,0.0,0.0,0.0,-1.4083694984646877
1723,138671,3,2025-09-07,A,48.61850075930455,41-65,204700.43704670944,50-75%,702103.5846266614,25-50%,249885.40068976884,25-50%,11.0,6.25,20.1,1.7539056421870678,0.215,0.009666643030670986,0,,0.0,11.0,0.0,0.0,0.0,0.0,-1.4083694984646877
1724,340643,3,2025-09-07,A,37.04405709584889,18-40,94377.39409544764,0-25%,180740.92023682877,0-25%,133502.9811752407,25-50%,4.75,10.75,17.5,2.667138804128156,0.245,0.02737660627625562,0,,0.0,4.75,0.0,0.0,0.0,0.0,-1.4083694984646877
1725,623907,3,2025-09-07,A,70.40238245821682,>65,175495.4877811097,25-50%,7992284.593787387,>75%,148386.66029348876,25-50%,16.75,5.25,74.9,13.944333531263409,0.118,0.0022232998726464436,0,,0.0,16.75,0.0,0.0,0.0,0.0,-1.4083694984646877
1726,294053,3,2025-09-07,A,84.93806327442597,>65,275955.32958804345,50-75%,38078647.891341686,>75%,1630565.8901439456,50-75%,16.0,8.0,20.1,1.5318014042550223,0.121,0.0011742642349349666,0,,0.0,16.0,0.0,0.0,0.0,0.0,-1.4083694984646877
1727,554367,3,2025-09-07,A,55.42125053058043,41-65,63952.51507618715,0-25%,457233.7785350799,25-50%,240503.92442667973,25-50%,3.0,6.75,2.3,7.2841193333365775,0.2,0.007474035350259888,0,,0.0,3.0,0.0,0.0,0.0,0.0,-1.4083694984646877
1728,198694,3,2025-09-07,A,50.17756378364173,41-65,48897.622087996366,0-25%,151964.48114981307,0-25%,9054.650449935472,0-25%,10.75,5.25,15.4,0.7118895625096094,0.205,0.010226517888389366,0,,0.0,10.75,0.0,0.0,0.0,0.0,-1.4083694984646877
1729,319861,3,2025-09-07,A,80.31524459570791,>65,1376494.0850500818,>75%,30659462.87965473,>75%,3000865.9322949075,>75%,11.75,12.25,158.6,0.7956209555452942,0.096,0.004040244152728337,0,,0.0,11.75,0.0,0.0,0.0,0.0,-1.4083694984646877
1730,413467,3,2025-09-07,A,43.24736082462492,41-65,48236.81057176786,0-25%,132100.531949229,0-25%,235691.77800294705,25-50%,7.5,3.5,54.1,3.207367528959121,0.251,0.0061425647656985155,0,,0.0,7.5,0.0,0.0,0.0,0.0,-1.4083694984646877
1731,793453,3,2025-09-07,A,66.06166135502704,>65,646746.7467823939,>75%,1382108.0745055622,50-75%,209417.35505934752,25-50%,5.0,8.25,33.4,5.673082877570481,0.139,0.012113477149843671,0,,0.0,5.0,0.0,0.0,0.0,0.0,-1.4083694984646877
1732,520163,3,2025-09-07,A,63.01189262130454,41-65,206621.06109249653,50-75%,770073.5113796038,25-50%,118332.98209837168,0-25%,4.75,4.5,90.3,27.19635644947828,0.161,0.002529211135338274,0,,0.0,4.75,0.0,0.0,0.0,0.0,-1.4083694984646877
1733,493718,3,2025-09-07,A,75.89155510733144,>65,306217.9967964439,50-75%,135276738.78029513,>75%,6662202.497296765,>75%,7.0,7.5,0.0,1.1588165943375972,0.127,0.0029941817029832847,0,,0.0,7.0,0.0,0.0,0.0,0.0,-1.4083694984646877
1734,764180,3,2025-09-07,A,46.44130997133216,41-65,258941.4816642173,50-75%,1532432.8490503612,50-75%,507622.02565257146,50-75%,3.75,8.5,9.8,2.510742754641804,0.188,0.02029875618619525,0,,0.0,3.75,0.0,0.0,0.0,0.0,-1.4083694984646877
1735,779253,3,2025-09-07,A,75.87136795497894,>65,69041.78809431632,0-25%,357007.6580563344,25-50%,1267411.3406434704,50-75%,11.25,6.0,7.4,0.1722368307564298,0.144,0.00113419155440682,0,,0.0,11.25,0.0,0.0,0.0,0.0,-1.4083694984646877
1736,670719,3,2025-09-07,A,70.83642356859134,>65,477794.41140649066,50-75%,6761539.083979773,>75%,6170155.87595899,>75%,9.75,11.0,9.9,9.232566716430563,0.106,0.0038195195543996446,0,,0.0,9.75,0.0,0.0,0.0,0.0,-1.4083694984646877
1737,767675,3,2025-09-07,A,68.86487180240823,>65,52219.67337873027,0-25%,168201.8524289343,0-25%,369802.75887544896,25-50%,11.5,6.25,8.4,0.8877389821314418,0.166,0.0018374367246256935,0,,0.0,11.5,0.0,0.0,0.0,0.0,-1.4083694984646877
1738,602741,3,2025-09-07,A,68.46794481497433,>65,107057.94909766351,25-50%,420366.6216671183,25-50%,725647.6756206745,50-75%,8.5,12.25,21.6,12.062402539951217,0.167,0.00324768474933423,0,,0.0,8.5,0.0,0.0,0.0,0.0,-1.4083694984646877
1739,132702,3,2025-09-07,A,87.01796582193381,>65,212367.47335514904,50-75%,3106423.0572051364,50-75%,980904.6542336618,50-75%,6.5,5.25,33.9,0.6027416280615162,0.091,0.001048619415001883,0,,0.0,6.5,0.0,0.0,0.0,0.0,-1.4083694984646877
1740,785154,3,2025-09-07,A,59.810662762511285,41-65,39426.79522507533,0-25%,41572.9116446032,0-25%,11897.121643450962,0-25%,8.0,5.75,11.5,2.2801518776614413,0.181,0.005233401238633687,0,,0.0,8.0,0.0,0.0,0.0,0.0,-1.4083694984646877
1741,232953,3,2025-09-07,A,66.61224404342767,>65,144778.21007971017,25-50%,97325.13150680187,0-25%,194396.6478147125,25-50%,11.0,4.5,2.6,12.888858058345084,0.125,0.0027723998272301395,0,,0.0,11.0,0.0,0.0,0.0,0.0,-1.4083694984646877
1742,902043,3,2025-09-07,A,61.23907242827458,41-65,163342.29989582015,25-50%,2521118.7297678385,50-75%,1626713.5369344486,50-75%,7.5,12.0,100.1,10.618756537250484,0.2,0.004175094814678446,0,,0.0,7.5,0.0,0.0,0.0,0.0,-1.4083694984646877
1743,711356,3,2025-09-07,A,55.390047878809845,41-65,120427.544603366,25-50%,643466.4528359737,25-50%,203695.2370103219,25-50%,7.0,10.75,40.0,2.093437516361447,0.171,0.010804474942088005,0,,0.0,7.0,0.0,0.0,0.0,0.0,-1.4083694984646877
1744,729834,3,2025-09-07,A,72.00461113184787,>65,223305.42712248667,50-75%,5589529.80265385,50-75%,1325503.504177692,50-75%,13.25,5.0,36.8,5.814302807750307,0.143,0.0018691426328038647,0,,0.0,13.25,0.0,0.0,0.0,0.0,-1.4083694984646877
1745,175727,3,2025-09-07,A,48.706298494111074,41-65,57584.258291694576,0-25%,157969.29660191113,0-25%,27463.696552859936,0-25%,4.75,9.0,37.7,0.1542093128177717,0.174,0.017843604555196773,0,,0.0,4.75,0.0,0.0,0.0,0.0,-1.4083694984646877
1746,642023,3,2025-09-07,A,67.9041894093771,>65,107096.04382894644,25-50%,1608422.7603423912,50-75%,63743.02035196829,0-25%,9.0,9.5,21.1,1.5734694922651633,0.161,0.007423671200687768,0,,0.0,9.0,0.0,0.0,0.0,0.0,-1.4083694984646877
