,user_id,rollout_group,assign_date,group,age,age_cohort,income,income_cohort,net_worth,networth_cohort,retirement_balance,balance_cohort,current_pct,employer_cap,last_login,acct_tenure,time_online_frac,conv_rate,converted,conversion_date,delta_pct,new_pct,user_delta_aum,employer_delta_aum,total_delta_aum,roi
5886,654967,2,2025-09-05,B,70.75608190884196,>65,79022.00075602482,0-25%,1111280.0931700622,25-50%,306886.6250584774,25-50%,11.5,4.0,32.5,9.42542748898744,0.141,0.004846877358812589,0,,0.0,11.5,0.0,0.0,0.0,-2.778216723894163
5887,382329,2,2025-09-05,B,67.27862138998505,>65,45941.230233564806,0-25%,228163.4065280189,0-25%,13807.928040145858,0-25%,6.25,11.5,0.5,0.3078210711097138,0.159,0.023768107931108222,0,,0.0,6.25,0.0,0.0,0.0,-2.778216723894163
5888,112288,2,2025-09-05,B,39.840628511304985,18-40,502101.23624196096,50-75%,577738.4056355729,25-50%,21991.828789678904,0-25%,11.25,7.0,31.8,3.104069526902086,0.227,0.09958928481426764,0,,0.0,11.25,0.0,0.0,0.0,-2.778216723894163
5889,262867,2,2025-09-05,B,82.35344411834312,>65,607556.1649273094,>75%,9682880.26590543,>75%,1338621.3316609268,50-75%,6.0,9.0,3.7,0.7283211662095697,0.108,0.012534176750982423,0,,0.0,6.0,0.0,0.0,0.0,-2.778216723894163
5890,398523,2,2025-09-05,B,54.48681698037192,41-65,67625.44965298066,0-25%,33481.11803860789,0-25%,82733.10724039868,0-25%,7.75,4.25,16.7,0.7652086277837492,0.144,0.017489939632446116,0,,0.0,7.75,0.0,0.0,0.0,-2.778216723894163
5891,133444,2,2025-09-05,B,42.65883684538865,41-65,2777109.1915216595,>75%,48737778.98911652,>75%,7228776.569671053,>75%,3.5,7.0,22.9,4.792602777741528,0.217,0.09985009214823055,0,,0.0,3.5,0.0,0.0,0.0,-2.778216723894163
5892,852183,2,2025-09-05,B,46.422563192390406,41-65,143469.846547837,25-50%,497130.42726352887,25-50%,1643131.558635666,50-75%,5.25,11.5,11.5,1.114346448842748,0.2,0.037266930341900505,0,,0.0,5.25,0.0,0.0,0.0,-2.778216723894163
5893,774005,2,2025-09-05,B,39.86237668734376,18-40,38009.94663010291,0-25%,137790.5455476509,0-25%,14159.544739107543,0-25%,12.75,6.25,16.8,2.1138123634517605,0.239,0.03966885591791631,0,,0.0,12.75,0.0,0.0,0.0,-2.778216723894163
5894,487378,2,2025-09-05,B,29.42455737156881,18-40,1179129.5281141151,>75%,643238.3879090531,25-50%,109033.6842045012,0-25%,12.25,9.5,37.2,0.200323614117977,0.263,0.16969511463238984,0,,0.0,12.25,0.0,0.0,0.0,-2.778216723894163
5895,302066,2,2025-09-05,B,45.25278372683427,41-65,76325.2687754475,0-25%,343424.48726651794,0-25%,1134974.1763607936,50-75%,8.5,0.75,34.7,2.6012829748004576,0.243,0.015267475795822142,0,,0.0,8.5,0.0,0.0,0.0,-2.778216723894163
5896,253068,2,2025-09-05,B,34.405670506161265,18-40,629692.7940239775,>75%,5511409.326820258,50-75%,3475241.282655528,>75%,9.0,3.25,48.8,19.06271070368288,0.266,0.03292818027669134,0,,0.0,9.0,0.0,0.0,0.0,-2.778216723894163
5897,610856,2,2025-09-05,B,58.85436165487442,41-65,1098853.0261682917,>75%,2941723.728267609,50-75%,1414693.3290035368,50-75%,6.25,8.75,28.3,9.249155948840643,0.175,0.03943944377463771,0,,0.0,6.25,0.0,0.0,0.0,-2.778216723894163
5898,103896,2,2025-09-05,B,54.73272708829743,41-65,53464.48186920186,0-25%,77690.32991203618,0-25%,39833.97498871778,0-25%,5.0,5.25,208.0,2.420792773707191,0.201,0.023657122633220083,0,,0.0,5.0,0.0,0.0,0.0,-2.778216723894163
5899,360839,2,2025-09-05,B,61.83428654297385,41-65,2757753.42581144,>75%,65598386.98402432,>75%,5592345.884493015,>75%,4.75,9.5,20.0,0.7795308352091697,0.174,0.04698571682004279,0,,0.0,4.75,0.0,0.0,0.0,-2.778216723894163
5900,963238,2,2025-09-05,B,51.92681167432194,41-65,359437.9838546514,50-75%,712500.6583342873,25-50%,135946.01652168948,25-50%,8.75,11.25,11.1,0.0657244655593623,0.213,0.07240075378623423,0,,0.0,8.75,0.0,0.0,0.0,-2.778216723894163
5901,270407,2,2025-09-05,B,49.10432549863016,41-65,824819.207395626,>75%,1656909.6996736056,50-75%,3542152.9587716623,>75%,6.25,12.25,16.0,5.644578267278487,0.225,0.051631617863188456,0,,0.0,6.25,0.0,0.0,0.0,-2.778216723894163
5902,676271,2,2025-09-05,B,38.10912085332463,18-40,468709.6570895921,50-75%,272629.5293674047,0-25%,443976.1484478033,25-50%,2.5,12.25,4.0,2.046663817809172,0.225,0.11613953593832904,0,,0.0,2.5,0.0,0.0,0.0,-2.778216723894163
5903,672272,2,2025-09-05,B,43.35040289985693,41-65,179594.5403678032,25-50%,484305.0913094763,25-50%,552140.0371767897,50-75%,9.0,1.0,12.5,6.587861969098648,0.224,0.02683294561543966,0,,0.0,9.0,0.0,0.0,0.0,-2.778216723894163
5904,974305,2,2025-09-05,B,69.78057177899728,>65,90271.70165053791,0-25%,1426247.9394150868,50-75%,95333.6053060924,0-25%,8.75,7.75,18.5,2.8741532974415147,0.147,0.00845272344433333,0,,0.0,8.75,0.0,0.0,0.0,-2.778216723894163
5905,710467,2,2025-09-05,B,61.320279180230365,41-65,400700.56689652,50-75%,11380664.37294971,>75%,947448.2918210304,50-75%,9.75,6.0,10.9,8.056756955253897,0.187,0.013370322023444054,0,,0.0,9.75,0.0,0.0,0.0,-2.778216723894163
5906,665231,2,2025-09-05,B,65.30278886751142,41-65,554119.540535423,>75%,8153990.835075177,>75%,4057537.988144104,>75%,13.0,8.5,47.9,5.989323736051141,0.149,0.008984822268919604,0,,0.0,13.0,0.0,0.0,0.0,-2.778216723894163
5907,689566,2,2025-09-05,B,74.20811702331294,>65,718652.3331830872,>75%,2414272.025896901,50-75%,2053736.6249585385,>75%,6.25,3.0,1.8,2.6882726957941805,0.108,0.008897103481826004,0,,0.0,6.25,0.0,0.0,0.0,-2.778216723894163
5908,556992,2,2025-09-05,B,71.24088561236339,>65,143177.2732888639,25-50%,728328.1795977022,25-50%,983740.3616563733,50-75%,9.25,15.0,51.4,2.392271147889292,0.134,0.010869954788971166,0,,0.0,9.25,0.0,0.0,0.0,-2.778216723894163
5909,728934,2,2025-09-05,B,47.95014144283967,41-65,58033.27900809963,0-25%,45165.1604359168,0-25%,22471.11265178414,0-25%,8.0,7.0,43.1,2.0763593095268096,0.208,0.027535168715203305,0,,0.0,8.0,0.0,0.0,0.0,-2.778216723894163
5910,723489,2,2025-09-05,B,32.59463526510623,18-40,3698507.8589339433,>75%,648208.2538700739,25-50%,760137.5940027226,50-75%,4.25,9.25,4.0,10.332789911323012,0.315,0.23704265898842727,0,,0.0,4.25,0.0,0.0,0.0,-2.778216723894163
5911,727205,2,2025-09-05,B,69.57155708648348,>65,230507.44871011813,50-75%,24751663.358793944,>75%,2784723.9372718,>75%,5.5,4.5,30.3,5.109135426327328,0.104,0.0056815282858531,0,,0.0,5.5,0.0,0.0,0.0,-2.778216723894163
5912,259038,2,2025-09-05,B,83.94780647576704,>65,131886.70658225985,25-50%,3240334.0237640413,50-75%,729377.9900213007,50-75%,8.5,6.75,15.3,0.6577297463553374,0.103,0.003330906379442458,0,,0.0,8.5,0.0,0.0,0.0,-2.778216723894163
5913,689513,2,2025-09-05,B,62.75477634758495,41-65,374301.0622751114,50-75%,13385137.26203577,>75%,2411532.927864343,>75%,7.25,7.0,33.9,6.8507482346321495,0.173,0.009701947059720089,0,,0.0,7.25,0.0,0.0,0.0,-2.778216723894163
5914,332298,2,2025-09-05,B,79.33535423800427,>65,1370036.9052382307,>75%,46796589.25674526,>75%,11186369.215602389,>75%,4.0,4.5,24.7,5.2979789772784365,0.106,0.011190473766230485,0,,0.0,4.0,0.0,0.0,0.0,-2.778216723894163
5915,304224,2,2025-09-05,B,44.38240237020052,41-65,242705.44970025605,50-75%,1980985.6384149876,50-75%,253761.46437070903,25-50%,8.5,8.25,54.9,17.37012165200704,0.225,0.02415672747871253,0,,0.0,8.5,0.0,0.0,0.0,-2.778216723894163
5916,933742,2,2025-09-05,B,35.31953072978763,18-40,1647682.003809361,>75%,13545769.797331998,>75%,5005197.9102147,>75%,13.25,4.25,39.1,4.172692183258973,0.266,0.06379898332087067,0,,0.0,13.25,0.0,0.0,0.0,-2.778216723894163
5917,925030,2,2025-09-05,B,30.44307601634133,18-40,66162.61063265859,0-25%,237056.8692651616,0-25%,588139.940219232,50-75%,9.5,8.25,19.7,0.4155877903748636,0.291,0.03738353964342047,0,,0.0,9.5,0.0,0.0,0.0,-2.778216723894163
5918,826019,2,2025-09-05,B,54.35730265273347,41-65,96055.74179010357,25-50%,746428.0495565739,25-50%,643274.3548922021,50-75%,8.5,7.5,25.6,0.7410217085531636,0.205,0.012915784154310987,0,,0.0,8.5,0.0,0.0,0.0,-2.778216723894163
5919,259743,2,2025-09-05,B,73.08135065501192,>65,7716470.7657589875,>75%,156461286.0619448,>75%,12855801.31182597,>75%,4.5,13.5,23.9,1.6589185801288904,0.134,0.034215068922633624,0,,0.0,4.5,0.0,0.0,0.0,-2.778216723894163
5920,699835,2,2025-09-05,B,60.26655944629057,41-65,113411.15062309853,25-50%,495050.69040808105,25-50%,132270.62535841783,25-50%,11.0,7.0,6.3,2.19045140158201,0.158,0.014598526091018964,0,,0.0,11.0,0.0,0.0,0.0,-2.778216723894163
5921,799752,2,2025-09-05,B,71.47638853188491,>65,692961.7719157002,>75%,3603549.0039038,50-75%,1392087.935259979,50-75%,3.5,6.25,54.6,1.519580553929201,0.179,0.020048491931931388,0,,0.0,3.5,0.0,0.0,0.0,-2.778216723894163
5922,169664,2,2025-09-05,B,77.35990219573104,>65,357213.13346162136,50-75%,4559385.916314365,50-75%,4669893.13025089,>75%,8.75,11.25,30.6,1.0233037918109475,0.137,0.009153223222622872,0,,0.0,8.75,0.0,0.0,0.0,-2.778216723894163
5923,182975,2,2025-09-05,B,70.92516982159096,>65,485055.7838856247,50-75%,2312646.778998858,50-75%,1751696.604443887,>75%,7.5,3.5,7.6,0.2599301661781836,0.158,0.009613126115948795,0,,0.0,7.5,0.0,0.0,0.0,-2.778216723894163
5924,611134,2,2025-09-05,B,51.66180268181135,41-65,210573.6531781031,50-75%,1402732.408439462,50-75%,641777.7798364068,50-75%,4.75,2.5,18.5,3.111571637701622,0.212,0.019853766814207603,0,,0.0,4.75,0.0,0.0,0.0,-2.778216723894163
5925,460191,2,2025-09-05,B,65.33419242860747,41-65,614553.0662376846,>75%,10089413.393625172,>75%,7965319.889921636,>75%,10.25,7.75,12.0,1.8137002391254464,0.166,0.009669265109900222,0,,0.0,10.25,0.0,0.0,0.0,-2.778216723894163
5926,328142,2,2025-09-05,B,40.717917663573616,18-40,1149873.9059463306,>75%,20505321.45976598,>75%,1785490.8997561634,>75%,10.5,12.0,9.4,33.62643021489115,0.211,0.05293854273940651,0,,0.0,10.5,0.0,0.0,0.0,-2.778216723894163
5927,270856,2,2025-09-05,B,42.40291265637738,41-65,938961.3633244024,>75%,4125295.2277691863,50-75%,2862659.3305790583,>75%,3.75,3.5,15.1,14.703337515561415,0.253,0.03267568807038466,0,,0.0,3.75,0.0,0.0,0.0,-2.778216723894163
5928,225489,2,2025-09-05,B,35.88879512604134,18-40,60318.10176988104,0-25%,618004.3192347238,25-50%,34538.90440268967,0-25%,12.5,9.5,46.1,7.323098332177444,0.262,0.04032145732866102,0,,0.0,12.5,0.0,0.0,0.0,-2.778216723894163
5929,485207,2,2025-09-05,B,43.43261182503636,41-65,157128.69891237325,25-50%,369256.85256906913,25-50%,595222.0481336337,50-75%,11.0,12.0,4.9,1.3945824812015992,0.239,0.055708713714386286,0,,0.0,11.0,0.0,0.0,0.0,-2.778216723894163
5930,211257,2,2025-09-05,B,57.481359248589584,41-65,188823.80576529395,50-75%,452799.0461200566,25-50%,1044629.033614695,50-75%,14.5,9.0,25.7,6.106471577605372,0.187,0.0116584903002422,0,,0.0,14.5,0.0,0.0,0.0,-2.778216723894163
5931,909479,2,2025-09-05,B,70.4568661063825,>65,39584.51929931851,0-25%,302045.7109455859,0-25%,19323.24458097116,0-25%,6.0,9.75,17.4,9.401258614620488,0.135,0.013644387868521018,0,,0.0,6.0,0.0,0.0,0.0,-2.778216723894163
5932,540862,2,2025-09-05,B,40.27676975864492,18-40,76580.98178186729,0-25%,240545.221276578,0-25%,11634.110634643648,0-25%,5.5,8.5,1.0,2.779979284844288,0.231,0.10453803935320982,0,,0.0,5.5,0.0,0.0,0.0,-2.778216723894163
5933,830852,2,2025-09-05,B,50.41173005796153,41-65,96263.92185987304,25-50%,119750.56217944287,0-25%,11569.611311386385,0-25%,11.25,6.75,49.0,0.8077599471443846,0.221,0.035570286174226126,0,,0.0,11.25,0.0,0.0,0.0,-2.778216723894163
5934,946212,2,2025-09-05,B,30.91133265126711,18-40,150545.1055429068,25-50%,629355.4163022636,25-50%,207323.26328709055,25-50%,13.5,10.25,13.8,5.527846181438264,0.226,0.057416282685232065,0,,0.0,13.5,0.0,0.0,0.0,-2.778216723894163
5935,408496,2,2025-09-05,B,65.99984948058963,41-65,182160.6874389549,25-50%,8071914.637963834,>75%,8777903.805472437,>75%,10.25,9.0,5.6,18.455546455214797,0.164,0.0035817927202287042,0,,0.0,10.25,0.0,0.0,0.0,-2.778216723894163
5936,335186,2,2025-09-05,B,69.72219380220291,>65,2614725.639535516,>75%,25116671.60448038,>75%,1999993.279321462,>75%,2.75,4.25,39.7,0.4242555896164116,0.162,0.0377742272917259,0,,0.0,2.75,0.0,0.0,0.0,-2.778216723894163
5937,572585,2,2025-09-05,B,68.85776037680375,>65,900037.6526967632,>75%,18385063.65487172,>75%,1545223.131403293,50-75%,6.5,8.5,3.2,1.292428155577691,0.147,0.027799886116241755,0,,0.0,6.5,0.0,0.0,0.0,-2.778216723894163
5938,798843,2,2025-09-05,B,74.65019110518665,>65,622662.7029048303,>75%,5361114.403969594,50-75%,239842.45488144155,25-50%,11.25,5.5,8.8,9.050872849801667,0.134,0.010972179339742434,0,,0.0,11.25,0.0,0.0,0.0,-2.778216723894163
5939,533537,2,2025-09-05,B,77.34046081006768,>65,150646.2592966752,25-50%,700517.8169686185,25-50%,84545.32552664098,0-25%,7.5,6.75,41.1,3.777326783983848,0.123,0.006931202376733966,0,,0.0,7.5,0.0,0.0,0.0,-2.778216723894163
5940,179989,2,2025-09-05,B,53.5971300886964,41-65,2799216.1216215314,>75%,8680569.782577705,>75%,2665469.0083725075,>75%,15.0,9.75,8.6,4.434628561185158,0.198,0.03972368611131558,0,,0.0,15.0,0.0,0.0,0.0,-2.778216723894163
5941,865518,2,2025-09-05,B,73.37682735171825,>65,193218.54163767528,50-75%,2441314.610870747,50-75%,875787.0227313079,50-75%,9.25,5.75,1.9,1.0154401484907485,0.134,0.006564844969382582,0,,0.0,9.25,0.0,0.0,0.0,-2.778216723894163
5942,795117,2,2025-09-05,B,49.62449084334294,41-65,618117.5216185687,>75%,1827930.1175065725,50-75%,805937.5545774737,50-75%,4.5,4.0,11.9,2.111557222890769,0.202,0.03444319256508862,0,,0.0,4.5,0.0,0.0,0.0,-2.778216723894163
5943,522439,2,2025-09-05,B,78.61759963552082,>65,381605.3794299613,50-75%,69740764.09823136,>75%,4133302.9432440503,>75%,11.75,6.25,28.7,9.930374459922348,0.089,0.0036576455827592807,0,,0.0,11.75,0.0,0.0,0.0,-2.778216723894163
5944,917957,2,2025-09-05,B,59.11958249106896,41-65,171598.39914631785,25-50%,553134.3347893798,25-50%,603553.6668977294,50-75%,7.25,11.5,39.1,4.706214370864239,0.156,0.023136882683028874,0,,0.0,7.25,0.0,0.0,0.0,-2.778216723894163
5945,175596,2,2025-09-05,B,52.458387274158895,41-65,31454.776479272,0-25%,47121.60918738833,0-25%,14514.377309012509,0-25%,11.0,7.25,8.0,3.504491063029307,0.198,0.019240371457546715,0,,0.0,11.0,0.0,0.0,0.0,-2.778216723894163
5946,945664,2,2025-09-05,B,80.57603381339635,>65,346331.00341812643,50-75%,11959387.467082152,>75%,205080.16881973916,25-50%,6.75,5.0,42.1,2.5903253938000184,0.104,0.007179820784678812,0,,0.0,6.75,0.0,0.0,0.0,-2.778216723894163
5947,536366,2,2025-09-05,B,32.30929972127987,18-40,162644.64935905844,25-50%,790620.9441951996,25-50%,1232118.0420116545,50-75%,3.5,1.5,13.5,4.570993289467485,0.244,0.039069484148519185,0,,0.0,3.5,0.0,0.0,0.0,-2.778216723894163
5948,990870,2,2025-09-05,B,71.77361915803016,>65,143977.8321532553,25-50%,574063.1796034825,25-50%,486927.2691641287,25-50%,10.0,6.75,21.6,8.642269594282247,0.12,0.005642937552079739,0,,0.0,10.0,0.0,0.0,0.0,-2.778216723894163
5949,642687,2,2025-09-05,B,49.17691500953222,41-65,701776.2084997311,>75%,602309.6779849385,25-50%,659438.6899353038,50-75%,5.25,8.25,12.4,11.666225006397475,0.238,0.059486930125784196,0,,0.0,5.25,0.0,0.0,0.0,-2.778216723894163
5950,195960,2,2025-09-05,B,69.05067296138313,>65,941448.9458759228,>75%,6173545.645090639,>75%,3996100.457761728,>75%,4.0,7.75,59.3,3.3750409550537923,0.184,0.01945197070695553,0,,0.0,4.0,0.0,0.0,0.0,-2.778216723894163
5951,304526,2,2025-09-05,B,81.5726106089347,>65,185578.3202216045,50-75%,2500039.682931485,50-75%,1234584.0020705147,50-75%,3.25,2.0,33.5,1.1003113683057195,0.105,0.0037048699565153773,0,,0.0,3.25,0.0,0.0,0.0,-2.778216723894163
5952,455740,2,2025-09-05,B,41.52847890514423,41-65,74836.64337952713,0-25%,629764.25862621,25-50%,67895.00243970084,0-25%,12.5,6.25,32.0,1.0274330563132608,0.261,0.034849310296091965,0,,0.0,12.5,0.0,0.0,0.0,-2.778216723894163
5953,990173,2,2025-09-05,B,51.992845612542105,41-65,216612.51469671383,50-75%,840702.0013573867,25-50%,487374.2315034997,25-50%,6.5,10.25,3.3,5.011639120174406,0.224,0.04041698178273455,0,,0.0,6.5,0.0,0.0,0.0,-2.778216723894163
5954,290684,2,2025-09-05,B,60.31468683065244,41-65,57705.41281240738,0-25%,787795.8286183428,25-50%,174841.99940456206,25-50%,12.25,14.75,9.5,6.167914486457472,0.142,0.0182068845305538,0,,0.0,12.25,0.0,0.0,0.0,-2.778216723894163
5955,742607,2,2025-09-05,B,73.7136156461797,>65,259133.83750843487,50-75%,2400838.631802188,50-75%,1749661.1274345352,>75%,9.75,7.0,75.8,4.581104299779789,0.159,0.004967749237577595,0,,0.0,9.75,0.0,0.0,0.0,-2.778216723894163
5956,111957,2,2025-09-05,B,46.41423520857979,41-65,996712.139160409,>75%,3332645.291238236,50-75%,8804024.53875661,>75%,7.5,15.75,11.7,5.652025928942733,0.222,0.053009838508777676,0,,0.0,7.5,0.0,0.0,0.0,-2.778216723894163
5957,994582,2,2025-09-05,B,84.96264628021382,>65,347251.9842578602,50-75%,9479813.381294716,>75%,8614425.18360131,>75%,8.25,3.0,13.5,6.39938507899885,0.089,0.0024438262160215883,0,,0.0,8.25,0.0,0.0,0.0,-2.778216723894163
5958,528406,2,2025-09-05,B,34.62075246438018,18-40,196620.2277173164,50-75%,424077.114046628,25-50%,227756.2779253616,25-50%,9.5,1.25,5.3,0.5734529682409959,0.276,0.060275530884290156,0,,0.0,9.5,0.0,0.0,0.0,-2.778216723894163
5959,188249,2,2025-09-05,B,77.73722215270276,>65,470440.2756987351,50-75%,2293296.135570152,50-75%,638847.9294951016,50-75%,9.0,6.75,4.8,2.4321949483882057,0.107,0.00799395190868392,0,,0.0,9.0,0.0,0.0,0.0,-2.778216723894163
5960,708360,2,2025-09-05,B,39.94185061068011,18-40,181496.2459991412,25-50%,161582.12734538905,0-25%,67176.92108363032,0-25%,10.0,9.5,21.8,1.1528229659807954,0.229,0.05567320687516613,0,,0.0,10.0,0.0,0.0,0.0,-2.778216723894163
5961,436692,2,2025-09-05,B,55.994747302014126,41-65,138122.50060423522,25-50%,971894.7650918396,25-50%,248555.287702514,25-50%,6.5,7.75,0.4,8.13028202149022,0.216,0.029508955213475758,0,,0.0,6.5,0.0,0.0,0.0,-2.778216723894163
5962,902170,2,2025-09-05,B,38.267792762711714,18-40,72492.49019398094,0-25%,407216.1577698586,25-50%,15473.677366153692,0-25%,5.0,4.0,63.2,0.4974706345519936,0.22,0.05243591177950351,0,,0.0,5.0,0.0,0.0,0.0,-2.778216723894163
5963,761537,2,2025-09-05,B,66.65777064476575,>65,228527.69020144505,50-75%,2260055.6873941794,50-75%,983709.3374593862,50-75%,5.5,6.0,18.8,1.233822094298813,0.133,0.018392813188700695,0,,0.0,5.5,0.0,0.0,0.0,-2.778216723894163
5964,885859,2,2025-09-05,B,53.75330907467595,41-65,232632.86290645396,50-75%,898501.4634589137,25-50%,1322388.8974839645,50-75%,5.25,5.75,3.7,0.9784092447236068,0.187,0.034112621800481864,0,,0.0,5.25,0.0,0.0,0.0,-2.778216723894163
5965,493883,2,2025-09-05,B,74.04964103450206,>65,6738818.934138023,>75%,44863970.5994594,>75%,7611943.461031982,>75%,5.5,6.0,0.5,6.83757492924469,0.121,0.03175513194330834,0,,0.0,5.5,0.0,0.0,0.0,-2.778216723894163
5966,322132,2,2025-09-05,B,67.95477787643455,>65,1520906.207936773,>75%,24548548.33905533,>75%,5926364.492695537,>75%,7.0,7.25,3.5,2.943121257408116,0.137,0.026182403372188707,0,,0.0,7.0,0.0,0.0,0.0,-2.778216723894163
5967,728092,2,2025-09-05,B,50.455205424309,41-65,63629.33697483991,0-25%,361898.1581615704,25-50%,57540.68728291037,0-25%,8.0,15.0,123.0,1.5666515134086794,0.222,0.03510412338880964,0,,0.0,8.0,0.0,0.0,0.0,-2.778216723894163
5968,193628,2,2025-09-05,B,75.83331111350083,>65,265722.32478150324,50-75%,10664870.560356416,>75%,687379.1397249451,50-75%,10.75,4.5,11.1,0.3723019283763395,0.164,0.0070147246191808715,0,,0.0,10.75,0.0,0.0,0.0,-2.778216723894163
5969,554214,2,2025-09-05,B,79.34889702123203,>65,456284.53073931456,50-75%,6434253.193609402,>75%,1842101.263984084,>75%,5.25,6.75,18.4,3.343033339202721,0.097,0.010913369322280141,0,,0.0,5.25,0.0,0.0,0.0,-2.778216723894163
5970,287604,2,2025-09-05,B,48.39176739807549,41-65,1663773.8505685364,>75%,40027192.502451815,>75%,539860.9622060143,50-75%,5.25,8.75,26.6,2.350216464836794,0.198,0.1101207038672193,0,,0.0,5.25,0.0,0.0,0.0,-2.778216723894163
5971,497539,2,2025-09-05,B,36.72073696113155,18-40,82113.91818381808,0-25%,96044.7323602491,0-25%,217701.1215285487,25-50%,9.5,6.25,14.4,17.354490130018718,0.249,0.02481268636723835,0,,0.0,9.5,0.0,0.0,0.0,-2.778216723894163
5972,391489,2,2025-09-05,B,33.7917572500448,18-40,174348.67098315037,25-50%,981085.0168954284,25-50%,80799.09212117773,0-25%,9.25,11.0,17.1,6.482266515650535,0.254,0.11815971702653602,0,,0.0,9.25,0.0,0.0,0.0,-2.778216723894163
5973,662290,2,2025-09-05,B,45.32103423200209,41-65,55697.29827809548,0-25%,552438.9013708855,25-50%,24515.53420195293,0-25%,7.75,5.25,90.2,0.295814827132535,0.242,0.028783804592993376,0,,0.0,7.75,0.0,0.0,0.0,-2.778216723894163
5974,222951,2,2025-09-05,B,42.36349568212129,41-65,79556.71757473117,0-25%,633465.2040700631,25-50%,902726.7066570234,50-75%,11.25,8.75,4.0,3.2722119816811466,0.21,0.01971784698301937,0,,0.0,11.25,0.0,0.0,0.0,-2.778216723894163
5975,405958,2,2025-09-05,B,66.5450737662283,>65,121463.40921730184,25-50%,154880.22105754085,0-25%,116777.63076730332,0-25%,7.5,6.0,4.5,4.3157808997077085,0.183,0.01074042685105096,0,,0.0,7.5,0.0,0.0,0.0,-2.778216723894163
5976,294045,2,2025-09-05,B,85.85872396693343,>65,4236194.229840698,>75%,30975328.5903825,>75%,1984366.602294617,>75%,11.5,12.25,43.2,12.518312141431888,0.118,0.015444602197247737,0,,0.0,11.5,0.0,0.0,0.0,-2.778216723894163
5977,328174,2,2025-09-05,B,42.46512481384128,41-65,79636.82743592541,0-25%,2005886.5453064295,50-75%,660000.8513469998,50-75%,7.75,1.5,66.2,2.737318928251514,0.221,0.01880525296132439,0,,0.0,7.75,0.0,0.0,0.0,-2.778216723894163
5978,866631,2,2025-09-05,B,51.72388785392993,41-65,1648631.618251631,>75%,80458675.19256036,>75%,5574876.277311759,>75%,13.25,4.5,15.3,2.814880174933652,0.188,0.030520885315901226,0,,0.0,13.25,0.0,0.0,0.0,-2.778216723894163
5979,429327,2,2025-09-05,B,36.65365635790482,18-40,48127.28634603384,0-25%,187253.014881926,0-25%,134958.11343544736,25-50%,9.25,10.0,3.1,7.904452749973767,0.275,0.055081591098860676,0,,0.0,9.25,0.0,0.0,0.0,-2.778216723894163
5980,773353,2,2025-09-05,B,57.76869465870031,41-65,814880.1191854142,>75%,8733746.961242486,>75%,3411742.606749443,>75%,5.25,10.75,54.0,3.5058664752304507,0.175,0.03325671205666112,0,,0.0,5.25,0.0,0.0,0.0,-2.778216723894163
5981,111980,2,2025-09-05,B,62.63880444072632,41-65,363783.8154897138,50-75%,1063822.854718369,25-50%,301758.41686618904,25-50%,6.0,4.5,0.6,1.142504666395843,0.202,0.018657285373201465,0,,0.0,6.0,0.0,0.0,0.0,-2.778216723894163
5982,509493,2,2025-09-05,B,62.57121114498937,41-65,64190.11466775107,0-25%,172809.88352483322,0-25%,2046019.53261693,>75%,8.25,8.25,21.2,24.36505084177176,0.182,0.003096043750342872,0,,0.0,8.25,0.0,0.0,0.0,-2.778216723894163
5983,212531,2,2025-09-05,B,64.13354329092394,41-65,6345524.660231183,>75%,22284011.11989719,>75%,292028.0894504923,25-50%,12.75,7.5,6.8,10.143612436899762,0.126,0.04682901478020892,0,,0.0,12.75,0.0,0.0,0.0,-2.778216723894163
5984,763773,2,2025-09-05,B,47.546617279190045,41-65,75228.0434967655,0-25%,397840.84633696737,25-50%,839644.9320494442,50-75%,10.75,8.0,14.7,10.31334801178768,0.186,0.01239691764960983,0,,0.0,10.75,0.0,0.0,0.0,-2.778216723894163
5985,683528,2,2025-09-05,B,76.12006032525687,>65,278551.17818499764,50-75%,1194722.5364347664,25-50%,292700.05784136953,25-50%,8.75,9.0,12.7,37.6928397242445,0.154,0.006597564878842188,0,,0.0,8.75,0.0,0.0,0.0,-2.778216723894163
5986,343755,2,2025-09-05,B,56.49422461998447,41-65,102679.22985159614,25-50%,805589.9718268664,25-50%,238869.57642201072,25-50%,2.75,8.75,91.0,7.454470983019441,0.203,0.02173679764138297,0,,0.0,2.75,0.0,0.0,0.0,-2.778216723894163
5987,814268,2,2025-09-05,B,38.38810797785119,18-40,99662.85145410262,25-50%,300847.8693955938,0-25%,317575.0468564304,25-50%,13.0,5.75,11.1,0.6549402943481243,0.24,0.03476572376273033,0,,0.0,13.0,0.0,0.0,0.0,-2.778216723894163
5988,123660,2,2025-09-05,B,59.227554702920585,41-65,1159405.3864412354,>75%,6638574.869318658,>75%,7021122.250843511,>75%,7.5,5.0,27.3,7.137796725874931,0.189,0.015093281033242548,0,,0.0,7.5,0.0,0.0,0.0,-2.778216723894163
5989,144717,2,2025-09-05,B,39.82311349515629,18-40,91695.41976103449,0-25%,553609.7263886033,25-50%,64261.71184850718,0-25%,7.5,10.75,1.0,11.05715467524908,0.247,0.06714172976933627,0,,0.0,7.5,0.0,0.0,0.0,-2.778216723894163
