,user_id,age,income,net_worth,retirement_balance,current_pct,employer_cap,last_login,acct_tenure,time_online_frac,age_cohort,income_cohort,networth_cohort,balance_cohort
14008,908425,59.29827787667976,345746.82388344605,8769390.11378313,11856734.610007131,9.5,4.0,18.8,6.8214099918150355,0.201,41-65,50-75%,>75%,>75%
14009,718546,56.185925170187765,43134.28738225248,62467.06549492798,5683.03739724624,10.25,16.0,10.0,4.407223502334912,0.2,41-65,0-25%,0-25%,0-25%
14010,844115,41.564134477399485,38241.84733102156,20901.242286402976,9714.767816888718,9.75,9.25,86.2,0.6377135474009055,0.218,41-65,0-25%,0-25%,0-25%
14011,743256,30.86864518473769,87362.11004052794,154230.59308769522,37578.40174416597,7.75,4.25,26.9,2.2123880010918042,0.267,18-40,0-25%,0-25%,0-25%
14012,532710,52.9361185936609,403620.88466091576,2757290.897579345,1039491.7306337722,9.25,7.5,62.9,5.550292866195717,0.207,41-65,50-75%,50-75%,50-75%
14013,808194,89.46999502843308,450964.1681693603,120315045.398638,8652604.640946152,3.25,9.0,15.3,6.7526103692030475,0.096,>65,50-75%,>75%,>75%
14014,176142,59.303721047713466,152286.51069978412,215239.90572223545,350862.0570273164,10.5,9.25,30.7,3.9069555939127207,0.169,41-65,25-50%,0-25%,25-50%
14015,109611,90.98929274631584,1603380.0205778042,79777376.07556707,3669544.15875491,6.25,6.0,38.2,3.6745181010615093,0.081,>65,>75%,>75%,>75%
14016,377028,28.527736177680588,87671.23161725517,52623.47678761849,98612.13813937292,10.25,12.5,24.0,1.4297702245554187,0.281,18-40,0-25%,0-25%,0-25%
14017,344431,68.26206699598731,234443.98883248147,641302.209840965,1384377.434349097,5.5,7.0,63.2,19.205820933520904,0.146,>65,50-75%,25-50%,50-75%
14018,426431,60.43281493014352,269767.98970084806,1026887.0369729559,59428.95837773572,12.0,4.5,40.5,5.993272542950831,0.16,41-65,50-75%,25-50%,0-25%
14019,617170,37.53400642218912,1523353.8991272813,15056711.855493138,1858773.2734975654,13.75,10.0,5.1,11.321002425121973,0.236,18-40,>75%,>75%,>75%
14020,407711,64.9612655648226,136457.4546660825,2920992.1401568768,2515394.0971372793,3.5,8.25,34.3,8.478750223696872,0.178,41-65,25-50%,50-75%,>75%
14021,215134,42.76271697306708,185963.93363642873,184200.5854644575,155980.95357413648,4.75,8.75,12.1,6.4263074478559075,0.23,41-65,50-75%,0-25%,25-50%
14022,374590,64.41772005146392,406924.10168432735,39604334.52822198,2641564.385115324,13.25,7.0,12.6,6.508828924820812,0.169,41-65,50-75%,>75%,>75%
14023,138915,42.55454576674855,6827177.3305761665,18615242.603640057,878643.7640732595,7.75,9.5,25.1,12.430790940602499,0.244,41-65,>75%,>75%,50-75%
14024,242341,51.53564025731863,125846.96096342383,84583.09593463525,392167.9698871654,7.5,12.0,20.0,1.6127260247127222,0.202,41-65,25-50%,0-25%,25-50%
14025,795886,65.15962407761111,553701.6479527082,6965505.104119734,9909791.611677343,3.25,9.75,12.1,1.8033510332954998,0.168,41-65,>75%,>75%,>75%
14026,591775,66.92916822255175,421401.65232940356,5937981.482366259,2789245.2039314937,5.25,9.5,23.5,3.8645570643984644,0.138,>65,50-75%,>75%,>75%
14027,469638,50.67713647494772,95532.58397026821,2187972.4719111994,616356.3264092966,4.5,9.5,19.8,4.780921491688622,0.173,41-65,25-50%,50-75%,50-75%
14028,605716,39.4913730809396,76892.69204716601,337238.2328244785,289004.84673140105,8.0,2.25,1.4,1.4757683506572274,0.262,18-40,0-25%,0-25%,25-50%
14029,109938,42.150870977734975,67620.00369704273,30845.407168956794,108735.38158306881,11.0,15.75,2.2,0.2711325074355079,0.205,41-65,0-25%,0-25%,0-25%
14030,884975,41.75426128074861,146090.5158021717,5055058.721456126,3444186.8793612528,11.5,7.25,55.6,7.625148648770918,0.211,41-65,25-50%,50-75%,>75%
14031,736060,54.46063450323577,47309.019462969656,300128.92802593356,228255.48817481045,6.25,9.25,27.7,1.2710608772380332,0.194,41-65,0-25%,0-25%,25-50%
14032,823117,53.88540055791397,1842722.4164397123,6077652.012420591,2143862.9866706976,5.75,9.25,77.6,2.3623744214172486,0.211,41-65,>75%,>75%,>75%
14033,413134,27.105134986765847,1207312.2741162558,1224984.6572750497,250255.1487756582,12.5,12.25,18.9,5.5731998402305125,0.27,18-40,>75%,25-50%,25-50%
14034,187606,92.1188687448662,83684.62178986505,6322068.520834156,1154512.1366149306,9.75,9.5,18.1,15.497063106268358,0.074,>65,0-25%,>75%,50-75%
14035,683513,53.6227002738681,114700.93774603227,156645.3283166261,121276.28868456732,10.0,5.5,0.2,8.356605156260587,0.195,41-65,25-50%,0-25%,25-50%
14036,901050,60.95841434455236,6612621.7011056235,215912208.29079613,11342245.611366691,8.5,4.5,43.2,0.9677701332345123,0.154,41-65,>75%,>75%,>75%
14037,679185,34.919904483610104,122706.28627875884,46712.593999758625,12113.494099289303,10.5,3.5,61.2,0.44592954657199935,0.277,18-40,25-50%,0-25%,0-25%
14038,102185,65.41404013281222,191015.94448203436,7143975.841458519,822905.0603068972,9.25,11.5,104.8,4.2432959135028,0.196,41-65,50-75%,>75%,50-75%
14039,467189,70.8024932254165,506402.42290042574,4551011.892722839,4330755.580890487,3.25,7.75,42.4,2.732243931750764,0.147,>65,50-75%,50-75%,>75%
14040,348686,73.37988562201383,81465.57744029809,1449334.2543234436,379528.0288914006,7.25,2.75,0.1,16.61910107174428,0.134,>65,0-25%,50-75%,25-50%
14041,995763,67.7923729783031,179679.81381939302,1014334.7665608809,250320.63354135695,10.5,10.75,0.3,4.112794595399804,0.162,>65,25-50%,25-50%,25-50%
14042,714246,71.65321086933189,50033.62544335351,939272.9969597098,139811.7048456644,2.75,0.75,20.9,5.307713682456344,0.145,>65,0-25%,25-50%,25-50%
14043,472060,58.95472200284224,2044142.815828975,24223658.827134933,1406835.4309471345,12.0,4.0,23.7,21.76773857024237,0.168,41-65,>75%,>75%,50-75%
14044,661488,61.303872475546136,355689.7062109065,1079980.7174924992,1768278.9745700478,7.75,8.0,14.9,19.125295475790566,0.172,41-65,50-75%,25-50%,>75%
14045,195996,66.93698073607743,1056925.5568231395,45483529.369938254,3787594.614439205,7.0,9.25,27.3,2.3033637136608407,0.161,>65,>75%,>75%,>75%
14046,902676,63.93901083004263,90945.07991157952,204492.11345274484,137421.17884130956,10.5,7.75,73.8,0.4675805562616439,0.178,41-65,0-25%,0-25%,25-50%
14047,215940,67.5076943840931,121811.81229428598,704110.7208309935,53184.725713921995,13.0,12.0,22.5,24.692504457251022,0.119,>65,25-50%,25-50%,0-25%
14048,225101,62.4953342860593,6909002.51379094,161130034.51597872,9607424.838077566,3.75,3.25,24.6,5.101912847802035,0.157,41-65,>75%,>75%,>75%
14049,207376,43.13301925528474,29629.152941480108,19036.214147407652,4394.213749222367,9.5,12.25,29.8,6.540409738569751,0.227,41-65,0-25%,0-25%,0-25%
14050,352773,52.99049221408112,297949.3131515786,8242140.521910441,1923111.550988321,11.25,9.25,6.3,1.1243396205839051,0.185,41-65,50-75%,>75%,>75%
14051,498968,51.416957407899005,32913.93837555559,199406.15867724526,46663.176900940765,4.25,8.0,29.3,18.629063666072437,0.221,41-65,0-25%,0-25%,0-25%
14052,995768,58.17195120547699,162280.97639481883,1010848.6847547035,259107.1347304394,6.75,11.75,38.6,3.2438824647694715,0.189,41-65,25-50%,25-50%,25-50%
14053,989419,53.4768992636334,1064561.9510549014,4666549.690680091,1357754.0438969233,8.25,8.5,51.6,6.654760195238726,0.17,41-65,>75%,50-75%,50-75%
14054,824540,62.59919994970912,465926.8381707097,3241595.3415908087,1700153.631350301,11.25,8.25,41.7,15.46780830050206,0.19,41-65,50-75%,50-75%,50-75%
14055,503236,40.09096778747799,73123.29059007227,67848.4989880656,5802.872410776868,4.0,8.5,11.1,1.674609202263465,0.215,18-40,0-25%,0-25%,0-25%
14056,314125,48.221360328749945,1125672.4416980857,5794507.8290678095,727707.1050947459,3.0,11.25,3.6,4.259266980371103,0.216,41-65,>75%,>75%,50-75%
14057,576050,55.12567874819257,146590.8790603606,247249.83819124845,23825.787386193006,13.25,9.0,7.9,7.079457878686125,0.196,41-65,25-50%,0-25%,0-25%
14058,438764,45.45398928034605,184763.8916139742,722141.350769447,169521.13285658674,5.5,8.75,80.7,0.6418084105782674,0.233,41-65,50-75%,25-50%,25-50%
14059,126199,78.44939564664674,239605.180148955,4779745.465900732,1484816.8000796493,9.0,6.0,6.7,0.5842789738847435,0.109,>65,50-75%,50-75%,50-75%
14060,449819,76.56444632852443,628530.2558767598,1445115.7463290638,1498648.8919552248,7.0,1.5,8.5,6.0433629743157065,0.114,>65,>75%,50-75%,50-75%
14061,583486,73.98068616818628,2270079.3563282955,5248354.959107394,938701.1704854297,8.25,6.0,15.5,1.3476515121825237,0.14,>65,>75%,50-75%,50-75%
14062,424481,58.86007697772717,86925.95121813455,548126.2179648797,315056.5527168021,6.0,5.25,6.6,0.5906299702735104,0.164,41-65,0-25%,25-50%,25-50%
14063,253573,37.52747400902162,233748.7724331021,213440.14051275628,373773.733878709,6.25,7.75,23.5,11.456198164494687,0.231,18-40,50-75%,0-25%,25-50%
14064,903546,78.90943300838208,185545.1037244665,8119417.078439115,495933.9993551851,2.25,7.0,51.9,7.787431010568245,0.131,>65,50-75%,>75%,50-75%
14065,580397,27.424342112211622,80955.02401170095,45096.70902656177,15574.586117988943,4.5,8.25,88.7,4.969812434280046,0.233,18-40,0-25%,0-25%,0-25%
14066,389975,63.93706366515137,48656.4812165579,617019.1369445589,129946.72098416186,7.0,3.25,10.0,2.6850584700600537,0.188,41-65,0-25%,25-50%,25-50%
14067,201029,46.40302454248398,261508.67046883603,4423982.178481611,3917296.7358946586,5.75,1.75,38.6,3.1175924249197258,0.197,41-65,50-75%,50-75%,>75%
14068,697039,55.42740436627868,126324.28311213918,1898862.7674669868,45439.25653846087,7.75,5.75,1.3,0.6377361181165729,0.209,41-65,25-50%,50-75%,0-25%
14069,996037,75.28230929221974,61138.63257195103,1245774.6676049936,27280.404081502573,4.75,5.0,6.4,3.6666217779501924,0.124,>65,0-25%,50-75%,0-25%
14070,947969,60.93072130631392,41426.11359314782,481574.72975616565,474693.6024089389,8.5,7.5,58.2,2.736225674246096,0.164,41-65,0-25%,25-50%,25-50%
14071,672262,32.81321509543401,99003.19489514332,679008.6487993475,53254.493748990564,9.0,5.75,45.1,6.71129480361775,0.227,18-40,25-50%,25-50%,0-25%
14072,994803,44.557849377191005,272106.31575006567,373486.2090246315,196633.33558013415,3.5,4.5,93.2,2.2401699981522523,0.241,41-65,50-75%,25-50%,25-50%
14073,296786,72.58089151102462,266716.6269033961,6267840.376913167,1847237.355144903,9.75,7.75,36.7,0.36134510319212,0.102,>65,50-75%,>75%,>75%
14074,348397,75.54431724782829,74289.81333297456,829436.673839731,246727.09466871977,7.25,11.0,8.3,4.641936700402438,0.109,>65,0-25%,25-50%,25-50%
14075,190106,44.95703069962678,68589.08108181575,763215.2343374643,243302.9995783414,5.75,12.5,4.9,2.743816994849351,0.208,41-65,0-25%,25-50%,25-50%
14076,393002,42.06992008819771,45810.61696562528,100653.8867082878,20308.005312591828,6.75,7.75,35.1,6.121539365621955,0.182,41-65,0-25%,0-25%,0-25%
14077,716317,48.30166616790213,51852.253240124,872698.2812793021,167092.22063200516,11.75,7.5,7.3,0.8798042512492186,0.226,41-65,0-25%,25-50%,25-50%
14078,762643,36.32691667572151,54513.0739082959,260501.75339467847,107920.02457938703,7.75,8.5,113.0,1.251125321070312,0.271,18-40,0-25%,0-25%,0-25%
14079,397258,53.23904611110633,49265.73872103268,87635.48835442426,24182.840411399382,5.0,1.5,3.3,5.822032138829136,0.203,41-65,0-25%,0-25%,0-25%
14080,723529,53.23183471931711,133182.26456364882,1113466.3772637923,347423.7450362806,4.25,7.75,131.0,2.599916532072684,0.184,41-65,25-50%,25-50%,25-50%
14081,596509,84.48795632578866,2822327.5410901504,273598199.1745094,4862325.84530043,8.0,7.75,8.4,6.012169990285233,0.136,>65,>75%,>75%,>75%
14082,790728,36.73193059675835,72203.91645036318,121529.88002213286,73110.03360675432,5.75,6.0,18.8,7.6649767357267455,0.25,18-40,0-25%,0-25%,0-25%
14083,451208,67.26944111313149,820796.6166475659,6923524.214220657,974810.2230879508,9.5,6.5,55.2,0.35027594607507406,0.158,>65,>75%,>75%,50-75%
14084,246365,41.616576172082254,234522.61142604682,4663053.9694193015,852430.1556585875,6.5,5.75,27.6,4.407984074341666,0.238,41-65,50-75%,50-75%,50-75%
14085,558836,72.52011794582366,113326.71536288007,1690929.1322572255,92020.9822442536,5.75,9.0,5.2,3.5759640710604588,0.128,>65,25-50%,50-75%,0-25%
14086,187980,36.37250673294798,630040.0754206894,1343991.6926339874,690743.4867007731,7.75,8.75,25.5,0.8596107963957146,0.251,18-40,>75%,50-75%,50-75%
14087,741175,75.08783737488032,470614.69745432545,41410493.06161055,5011758.458441715,6.5,6.0,6.7,13.36385605717828,0.091,>65,50-75%,>75%,>75%
14088,759382,32.862563221575165,82358.02453253628,207030.37533612794,589394.0891675082,7.0,4.0,4.0,8.532890238876647,0.261,18-40,0-25%,0-25%,50-75%
14089,842246,60.69253062055392,1325959.0978338986,46736688.57142248,12666760.216378856,2.0,4.75,18.6,1.9544349199493434,0.15,41-65,>75%,>75%,>75%
14090,271697,65.52556944582933,269467.753443668,6553296.277756033,2395012.147283531,3.5,6.5,2.3,0.3698403069314666,0.183,41-65,50-75%,>75%,>75%
14091,499071,30.44455129802068,190031.42266544607,291009.3545135651,266120.4163622859,7.0,4.5,83.9,7.611252292017484,0.268,18-40,50-75%,0-25%,25-50%
14092,406973,46.59914935993662,36818.519275212275,184297.62651665322,21627.17028320246,5.75,4.5,13.6,1.0310866710635609,0.228,41-65,0-25%,0-25%,0-25%
14093,745689,76.259835208386,168690.5453763971,5157922.318819299,709154.7794301234,6.75,6.75,24.5,6.320325567631519,0.115,>65,25-50%,50-75%,50-75%
14094,157034,48.35525955744173,60903.4613583105,33390.08151403728,41967.8784465805,5.25,12.5,99.5,12.925087996782555,0.229,41-65,0-25%,0-25%,0-25%
14095,246393,26.79531827446824,134849.35186589858,21997.547599952944,50609.64142145298,2.25,9.5,54.1,6.193600476630785,0.278,18-40,25-50%,0-25%,0-25%
14096,183511,66.64159816773665,1801712.1115702693,73089525.82551216,5211614.177294812,8.25,4.5,5.1,3.6914126628004467,0.153,>65,>75%,>75%,>75%
14097,372340,66.98643337776608,144732.35292141073,1058693.878233436,1626956.082311937,8.25,7.25,28.7,5.903496749321029,0.164,>65,25-50%,25-50%,50-75%
14098,881559,60.70777708336601,56589.92649851413,32460.07298046265,70389.81916131679,7.5,2.5,57.6,2.702299723206949,0.158,41-65,0-25%,0-25%,0-25%
14099,359589,63.60850483099725,159720.11743732778,1215621.1344424638,928104.0865905695,5.25,3.0,53.3,5.58716237415516,0.203,41-65,25-50%,25-50%,50-75%
14100,952564,61.98502473875053,28969.002654367425,51160.10073441103,53115.343264705094,7.5,7.75,10.4,7.2389665282952524,0.145,41-65,0-25%,0-25%,0-25%
14101,276798,59.64502999526759,1664129.00225013,6053261.48890349,2841458.988645503,7.0,3.25,32.7,5.880624278995123,0.179,41-65,>75%,>75%,>75%
14102,562013,80.29333278388137,94764.16742244121,1211256.225666565,4500303.058143562,7.0,7.5,148.4,0.7073553862701271,0.129,>65,25-50%,25-50%,>75%
14103,184411,59.79426685768934,318758.3989518192,1562257.7809594318,42717.500099221,5.0,6.5,13.3,12.779278387633129,0.207,41-65,50-75%,50-75%,0-25%
14104,282662,36.04756623263774,63363.26773839386,59482.94235529283,98414.5471719476,5.25,14.25,50.9,11.380961915398002,0.225,18-40,0-25%,0-25%,0-25%
14105,562124,64.21447248924562,49292.166760145796,1050637.356093622,11412.637393097708,7.0,2.5,100.0,16.92079529284344,0.13,41-65,0-25%,25-50%,0-25%
14106,240987,37.66004407556385,515764.3221224117,1005143.6984439567,256100.6471184044,8.5,14.0,18.6,2.44611445505268,0.233,18-40,>75%,25-50%,25-50%
14107,923055,63.94236806921721,84450.71151107088,1150783.080537352,1956035.1423691385,11.0,8.5,3.3,4.386764665338775,0.186,41-65,0-25%,25-50%,>75%
14108,982025,36.652777930341486,1232154.2569223372,5131064.919656397,5019937.279982096,13.75,9.0,18.0,0.12353150560127857,0.24,18-40,>75%,50-75%,>75%
14109,446773,78.99431389379154,108339.5589816409,3739270.705184298,6283639.102460563,14.75,1.5,30.6,0.12531744726023816,0.121,>65,25-50%,50-75%,>75%
14110,679100,60.384347160799216,138152.24136675312,1171577.0435276027,89452.48420526543,7.5,11.5,15.7,6.834762662476638,0.17,41-65,25-50%,25-50%,0-25%
14111,393147,55.85250019338751,1300245.6797567375,6688182.890072088,278432.1852906786,5.5,9.0,58.1,2.15766786166671,0.19,41-65,>75%,>75%,25-50%
14112,157451,37.52459181254857,98354.0325622646,324911.3769421901,94737.34302201103,5.0,8.25,0.8,3.628001918509139,0.238,18-40,25-50%,0-25%,0-25%
14113,134117,72.5874484571738,772984.3035845421,16393495.550248593,376778.88006036927,6.25,3.0,24.2,8.057861279973686,0.154,>65,>75%,>75%,25-50%
14114,120323,41.65813838174925,40311.46089554159,103089.33607848898,11126.610590540407,6.5,11.5,40.9,11.442410816269703,0.217,41-65,0-25%,0-25%,0-25%
14115,864757,56.29767966569133,200252.2149306201,284901.5867112489,15876.934685941387,9.25,9.25,4.5,3.986794104275522,0.233,41-65,50-75%,0-25%,0-25%
14116,503933,38.20149184022751,163405.07600693742,417057.6845590779,134715.47233248307,3.25,6.5,20.5,4.184915085381606,0.221,18-40,25-50%,25-50%,25-50%
14117,111756,51.83888660471076,395423.75917743635,740175.8692674182,1526142.4709790098,15.5,5.0,3.5,3.233470103262256,0.201,41-65,50-75%,25-50%,50-75%
14118,819978,43.51556121252666,97052.33600412344,1039853.8199433702,169575.69567284075,12.75,8.25,15.4,5.920815905126929,0.231,41-65,25-50%,25-50%,25-50%
14119,495657,39.4184002987974,50073.44479494704,50979.96446525448,84112.30615147749,8.5,5.5,1.2,1.0877738165859334,0.235,18-40,0-25%,0-25%,0-25%
14120,170679,81.64756202402599,58787.55833158014,1723964.583014169,9162.54822240397,3.25,5.5,20.4,10.812317248693388,0.096,>65,0-25%,50-75%,0-25%
14121,425343,65.22925759085702,156204.11549599067,10019959.819393476,8730620.478629395,6.25,2.5,17.5,0.4216711709570269,0.194,41-65,25-50%,>75%,>75%
14122,192080,35.00914908915199,107771.79685411789,50840.62116418989,41178.1717784222,13.5,15.25,36.3,1.0836216823981009,0.23,18-40,25-50%,0-25%,0-25%
14123,219648,73.77156425728342,220722.85628432562,3960287.9670925853,155475.1981324042,11.75,8.0,2.8,5.221587189296139,0.073,>65,50-75%,50-75%,25-50%
14124,739827,55.62745641655762,37015.24689851788,18069.828609185628,30450.58744285548,14.25,15.0,34.8,0.6923269481731776,0.218,41-65,0-25%,0-25%,0-25%
14125,853901,84.97787341595416,131822.2689850145,2406205.497202449,84746.425697885,5.25,11.5,2.5,0.7207004985235579,0.093,>65,25-50%,50-75%,0-25%
14126,111537,68.70870092568316,432645.59162344265,75115490.93613586,11404069.365098517,6.0,3.0,32.8,4.136650566486914,0.168,>65,50-75%,>75%,>75%
14127,285002,37.20028500231293,31567.584327998666,20234.49081222484,14445.697707722493,3.25,9.25,42.2,6.550657480543469,0.271,18-40,0-25%,0-25%,0-25%
14128,845237,67.61158492699923,78326.4068956174,1358497.2897957459,153681.2091819706,6.0,6.5,5.4,10.035890304108758,0.179,>65,0-25%,50-75%,25-50%
14129,397435,57.59183540934583,109873.87926787007,147113.92240402463,113419.43799068328,10.75,8.75,32.5,3.113096270665688,0.176,41-65,25-50%,0-25%,0-25%
14130,413553,52.10403950963908,33836.51363519867,48365.154593998544,145164.56091660296,13.5,1.75,44.8,15.869278328363222,0.173,41-65,0-25%,0-25%,25-50%
14131,287444,33.81803482936132,53231.47805021755,156715.32020567465,23623.103752759107,5.5,9.25,50.5,3.5065087301512508,0.256,18-40,0-25%,0-25%,0-25%
14132,457285,67.22698248021621,453042.85070891795,7089181.175854617,2849921.594991387,7.5,9.5,13.8,16.296907253149588,0.176,>65,50-75%,>75%,>75%
14133,232834,59.33163888802338,1635175.7431003985,1396156.4765357499,1016442.9828919807,5.5,4.25,21.0,2.879004533933572,0.21,41-65,>75%,50-75%,50-75%
14134,649983,65.07132682737458,773033.8247710273,53242147.72500111,2479533.9973517023,8.0,6.75,8.4,5.529941408168528,0.119,41-65,>75%,>75%,>75%
14135,219160,45.02564952292114,44372.60191126306,84966.51224161813,49914.82087203645,7.0,8.75,12.8,2.393885296173722,0.239,41-65,0-25%,0-25%,0-25%
14136,595290,39.66800634011936,676056.364086833,5745456.670684608,1766569.5164749185,2.0,9.0,112.7,14.006087864190423,0.279,18-40,>75%,50-75%,>75%
14137,588451,61.18567501945875,3163892.922715417,246840498.1053946,13462773.251840852,10.5,0.75,18.4,3.2003903446144246,0.218,41-65,>75%,>75%,>75%
14138,602893,57.67114350110725,10558074.305915939,189994008.0549735,13471246.696990956,5.0,12.0,22.2,2.9438847029280493,0.228,41-65,>75%,>75%,>75%
14139,417280,32.970392935914624,179032.4264539313,1414033.1389952304,4340113.1616166,11.25,10.25,91.4,2.7908306047922102,0.249,18-40,25-50%,50-75%,>75%
14140,375741,66.8376676311335,131482.06757711509,752290.3456793288,61821.22476983631,10.75,9.75,40.1,4.490524613917588,0.135,>65,25-50%,25-50%,0-25%
14141,592038,83.28378541025963,57826.42148759391,105133.99394609356,80524.50542273636,4.25,8.25,86.5,0.26150399303839655,0.107,>65,0-25%,0-25%,0-25%
14142,591130,42.499748599534016,291984.6952145056,538655.9405774309,77614.98774271001,12.75,9.75,24.5,0.4628631760316114,0.238,41-65,50-75%,25-50%,0-25%
14143,389064,38.499999674082815,104620.87100203602,64115.6205859695,131316.57195744145,11.0,8.75,11.9,0.8287142291975069,0.236,18-40,25-50%,0-25%,25-50%
14144,783889,54.65390108557126,448891.7566672029,1799239.0679803074,381539.2598554698,14.25,6.0,41.8,13.142262671844692,0.185,41-65,50-75%,50-75%,25-50%
14145,450753,65.87008003772598,479726.72733023565,663979.4925346104,254667.88777825818,6.0,3.0,28.0,4.931833780055698,0.172,41-65,50-75%,25-50%,25-50%
14146,728601,65.39487580617185,245899.79137084953,1252312.7328783863,1164210.1347065575,2.25,6.5,38.8,6.602605191409926,0.159,41-65,50-75%,50-75%,50-75%
14147,593173,70.14466996758819,112416.68958658377,11149467.93002907,214415.40432145246,10.75,13.0,24.2,11.332283869025543,0.151,>65,25-50%,>75%,25-50%
14148,935384,71.67579881343538,256350.99718890816,4478771.356594778,160713.250812813,10.5,4.5,11.3,3.9017706133134724,0.174,>65,50-75%,50-75%,25-50%
14149,287284,65.55805889118541,2713137.931855869,179878536.11250007,8183576.763416449,10.75,8.25,16.5,7.62119979308142,0.173,41-65,>75%,>75%,>75%
14150,562356,58.08152539280579,164412.72289118296,408499.89785367984,101836.62144556944,13.25,8.75,16.6,1.5155278206866991,0.163,41-65,25-50%,25-50%,0-25%
14151,612388,59.312988698206105,648392.0425975462,4074230.5336638554,897177.4633014364,4.0,5.75,11.0,0.7505159429058517,0.227,41-65,>75%,50-75%,50-75%
14152,979544,65.10125380902585,265657.46902803064,4692691.990134299,1678003.1439611914,4.75,5.25,41.3,3.3419828959794997,0.168,41-65,50-75%,50-75%,50-75%
14153,455329,63.69606639036631,371660.0338350652,11347237.052630892,2255376.0740090096,2.5,7.0,42.5,2.6144576100453825,0.192,41-65,50-75%,>75%,>75%
14154,711852,43.55971943476941,84700.79065666128,78917.04996168586,23671.452096142933,3.25,6.25,37.7,4.368331283356378,0.217,41-65,0-25%,0-25%,0-25%
14155,262072,49.11639532764266,230058.56262320548,696057.0831491065,79521.76283835128,4.25,7.25,1.0,1.44429324592558,0.185,41-65,50-75%,25-50%,0-25%
14156,513410,32.770617166158324,1134910.5360614245,377963.31845789205,76370.91174903497,7.5,3.5,88.4,1.8089963408971919,0.284,18-40,>75%,25-50%,0-25%
14157,635972,82.63044065806733,186121.86327582347,2803465.576996863,2430780.5076641757,5.5,8.25,9.9,6.266571028696583,0.093,>65,50-75%,50-75%,>75%
14158,603973,65.01057534582927,65063.05938242654,1266945.6697923942,599917.3437538311,7.75,5.5,9.8,11.679124085696113,0.156,41-65,0-25%,50-75%,50-75%
14159,549707,48.94116592611895,138802.97125414302,337038.286364053,163881.2271252068,5.25,2.0,50.8,8.01120623801427,0.202,41-65,25-50%,0-25%,25-50%
14160,233990,26.61962022670581,284421.6488727823,6946305.516463739,429921.0628965938,11.5,9.25,38.5,1.0941934895844434,0.294,18-40,50-75%,>75%,25-50%
14161,413344,58.75247027070092,111100.06216781783,455086.7956170675,5056559.630040428,15.25,13.0,11.3,8.221386663725452,0.19,41-65,25-50%,25-50%,>75%
14162,554924,41.67500299354494,4111418.611447028,3954595.8927474916,422433.9443721187,2.25,6.5,11.6,10.646862638475836,0.221,41-65,>75%,50-75%,25-50%
14163,315736,58.74984257218824,50715.184675653865,2144173.014665623,948938.1089127769,15.75,1.5,53.9,1.4527380127605778,0.163,41-65,0-25%,50-75%,50-75%
14164,984883,26.18547018129733,358465.59526660456,309961.15659221547,388024.1954458069,5.5,4.5,36.0,7.862459625141129,0.263,18-40,50-75%,0-25%,25-50%
14165,884202,69.61785608732464,52996.629154256814,311672.4303215241,645309.4884667995,5.0,6.75,14.8,7.031971794980455,0.203,>65,0-25%,0-25%,50-75%
14166,842710,66.1868941107456,45144.40840730559,159786.4312828373,27029.941224703383,9.5,5.75,28.1,2.2101446744839763,0.176,>65,0-25%,0-25%,0-25%
14167,815119,70.19760185786191,126135.76261820416,671201.094118663,485753.3799597719,12.25,3.75,13.3,5.928509746442977,0.133,>65,25-50%,25-50%,25-50%
14168,820057,33.49926352817735,157830.40640762626,4270949.382523903,867410.346253908,4.5,9.0,50.6,3.2223597805669058,0.26,18-40,25-50%,50-75%,50-75%
14169,952649,47.63230949487361,658923.6598506987,3452941.5915146214,1078949.5722679088,12.25,14.0,49.1,1.8374095028282502,0.211,41-65,>75%,50-75%,50-75%
14170,883073,77.30553017244951,163894.04557809312,1639619.6842234929,230045.63864260635,9.75,5.75,82.9,5.8850170013143215,0.123,>65,25-50%,50-75%,25-50%
14171,925869,31.919936616420543,3641786.336970539,12959021.930972641,618844.820024763,4.5,11.5,7.9,7.23683419068991,0.271,18-40,>75%,>75%,50-75%
14172,513637,49.41208622028525,223653.77350848855,1470058.4230785915,324318.5768912742,9.25,15.75,11.8,5.849271184320091,0.205,41-65,50-75%,50-75%,25-50%
14173,138360,70.8495082035759,122069.79095893062,279436.9230404143,196806.3985131553,8.0,4.75,13.2,1.3393269031816646,0.116,>65,25-50%,0-25%,25-50%
14174,456583,45.00733817606142,182961.3414028544,2413002.1567456857,1629758.275047021,10.0,7.0,57.8,8.568465456756874,0.226,41-65,25-50%,50-75%,50-75%
14175,857280,85.16266804342672,1114316.4442746977,88639119.81957522,8528960.571776897,3.75,3.0,55.5,8.269142135312146,0.142,>65,>75%,>75%,>75%
14176,985399,76.18760690959533,113334.52832154903,339325.0047031973,26346.945546632895,7.0,9.0,109.1,8.611912827594923,0.149,>65,25-50%,0-25%,0-25%
14177,354345,64.67407386719273,2633783.0919135255,42158659.8183954,6155849.975618809,8.25,4.25,64.5,2.604733027661089,0.182,41-65,>75%,>75%,>75%
14178,917135,52.17519266531959,448702.18160336546,1973391.73589981,101206.79183630896,8.25,4.25,5.4,2.4563665149919185,0.208,41-65,50-75%,50-75%,0-25%
14179,266243,61.77964656183076,223130.92145903068,181086.51267196023,327469.8115785644,5.0,4.25,1.6,4.491790569681035,0.176,41-65,50-75%,0-25%,25-50%
