,age,income,net_worth,retirement_balance
8368,85.0,6.2336254758845335,7.567724068193913,5.911991844191676
8369,57.0,5.409683572096192,5.427381696169277,4.970733944665374
8370,41.0,6.700190641003278,6.170430229548622,5.937817752933313
8371,89.0,6.6454470726051165,5.717853122591257,6.696681867904289
8372,57.0,4.537841549284456,5.897836728649272,5.480091366379972
8373,42.0,4.481487050393434,7.763236548644912,6.58655599079119
8374,52.0,6.048473183409007,8.044288921966327,5.782433988085533
8375,49.0,5.765744885155502,7.554888896729705,6.579584580781997
8376,84.0,5.42571994894581,7.733356645123867,6.9184078091165695
8377,53.0,5.317539908915586,6.9200653588233845,6.78421720072126
8378,67.0,4.528238235936554,5.356912912601296,4.4312618281036595
8379,44.0,4.607647251093326,5.665213760472645,5.168807157013085
8380,37.0,5.843530396478109,5.687080933672683,4.202346951125631
8381,60.0,5.901068678393127,5.99873210147497,5.5952774652445445
8382,44.0,5.603438664963917,3.772903313488811,5.9728057193184085
8383,48.0,6.025482269176538,6.677226977700497,5.817846919716594
8384,54.0,5.592356014854159,5.42729330280439,3.875937789376321
8385,51.0,4.630504976340912,4.505081939703927,5.822684275872632
8386,49.0,6.589529399818628,6.821591526539433,6.643925317142217
8387,87.0,4.85691363732491,6.289139824873935,5.874224194761926
8388,64.0,4.992005594339148,6.3289256904359705,6.295397467862085
8389,79.0,4.83864809606054,6.115330708869135,4.664922420565278
8390,46.0,4.447327534070387,5.749264837891149,6.099434049238107
8391,88.0,6.919163947051597,6.161110911023622,5.381146355821362
8392,31.0,4.727525989179156,6.266233015320008,6.159762291879299
8393,75.0,5.071518923071028,6.950299440045039,4.0961890238217284
8394,40.0,5.314719590075216,4.506906611883424,4.550268838131988
8395,52.0,4.292466117646216,3.6981405746264118,5.793597464374434
8396,77.0,4.809508322106858,6.153766177086425,4.053438641315488
8397,72.0,4.6896810412028325,6.588822329011308,6.949299609318485
8398,72.0,4.89909877094487,7.308307528370863,5.711247782205496
8399,55.0,4.933912868877267,6.541352275893479,5.9764896971559365
8400,56.0,5.539876130191407,5.975766800897984,6.094954098538127
8401,67.0,5.269554067595923,7.061078209589107,6.700960865653351
8402,30.0,5.138282877847835,5.087012705457842,5.368615547746933
8403,65.0,4.2637857973770785,5.674022575441531,5.717621460617717
8404,76.0,5.868606611788221,7.757865740749272,6.47142502007571
8405,36.0,4.281574726900245,4.0240999034568325,5.371119268149032
8406,75.0,4.826613137826375,6.031717403622389,4.751307295993765
8407,85.0,4.8917581211073955,7.799198560307655,6.959159510201483
8408,63.0,5.659924170342121,7.795827206842834,6.062883167163048
8409,79.0,5.143925335886967,8.131976633357699,5.745326427295501
8410,49.0,4.40592568697216,5.4956968952908145,4.612781461960548
8411,31.0,5.236815702074478,6.728178821661423,3.1510357646640283
8412,63.0,4.738941974766367,6.48811741124786,5.221664559139449
8413,52.0,4.894283965423538,6.42201942558483,5.7143554787004565
8414,92.0,5.831029491432867,6.0055570574299395,5.373663484536417
8415,77.0,4.467994898945124,5.672065997054618,6.13737519353682
8416,84.0,5.16679405248372,7.171804573030319,6.102029864880131
8417,75.0,5.954263210413339,7.399005893634572,6.126964525805353
8418,71.0,6.23135979878257,4.761754271209323,5.511908370674093
8419,63.0,5.863946713573017,6.1935574597085035,5.318598417196265
8420,31.0,5.095476547507295,6.673552075127993,4.668292308093784
8421,77.0,4.14776452519181,6.460826672855042,5.031523083872859
8422,64.0,4.767600172989814,5.905069751195777,6.026018711274714
8423,39.0,5.174468869515038,7.504412997554809,5.613872300036574
8424,74.0,5.333607686236153,7.999511498554242,6.218205352447027
8425,50.0,4.936941771615036,6.5653291614421665,6.39067619156473
8426,85.0,7.855630835833653,6.776728031142137,6.377866771201981
8427,62.0,6.435447554692277,6.302872201754589,6.850143937401411
8428,77.0,4.65561159618316,6.5034155019122615,6.649662349444214
8429,56.0,6.552332240285497,6.462079292382296,6.149828232147863
8430,57.0,6.659346618872151,6.021924723433477,5.244362374432095
8431,69.0,5.565399218146085,4.879290739410674,6.04193708022981
8432,37.0,5.067857460744826,5.468709550385556,4.508544474152181
8433,55.0,4.368384368646012,5.383379647847097,4.858386733483369
8434,80.0,5.354219234997062,6.450213166874415,5.468101567806145
8435,74.0,4.771025366233593,6.246626395242421,6.293177252382667
8436,40.0,5.051577956836548,6.104097239657458,6.347208976630092
8437,85.0,5.223486378221014,6.143969429785643,3.887455599828582
8438,29.0,4.352500968726217,7.201085279954861,4.293312651565238
8439,23.0,4.824852271026456,6.8811298507536485,4.443306515710899
8440,63.0,4.862670394584195,6.819417337888387,5.699921380257699
8441,60.0,5.583716666054451,6.643354212766935,6.439283369605444
8442,68.0,5.155495977325889,5.0885483512458265,6.378821223859963
8443,59.0,5.058473406068228,6.947527842104132,5.072801192634
8444,42.0,5.519567906866911,5.689970574545055,5.55175085678566
8445,64.0,5.012656519332834,6.224478018580582,4.248117035408731
8446,69.0,5.466207124708392,5.3267128225292835,5.467070731227486
8447,77.0,5.5328095342698305,8.092371981402554,6.455433627509514
8448,70.0,5.161937422075758,5.58480518478599,4.142063797650643
8449,65.0,4.502340816552218,4.801561645427553,4.836071724306479
8450,43.0,7.818937880382717,5.915396592943854,5.552147798665205
8451,56.0,5.000941516232766,6.86072828361506,5.553605701689113
8452,60.0,5.087208776518164,5.951086876973415,6.275246924233267
8453,71.0,4.637861195840691,7.111340754434384,5.32603001009759
8454,73.0,5.293338814499063,8.640418425586715,5.46435388388749
8455,50.0,4.938226035630224,6.168687109866219,6.004913752774436
8456,76.0,5.015196773159557,6.43053378215172,5.368762053816582
8457,71.0,5.099421665282362,7.293181902440914,4.30670477257565
8458,62.0,4.593046798142777,5.6545396999698285,4.311593956456619
8459,53.0,4.725313262408878,5.053567235301081,4.4592976623424665
8460,29.0,5.53734941813672,4.754374532777349,5.839094665499305
8461,55.0,6.90508994306485,7.910390212663954,6.027059173185879
8462,68.0,6.251063023233796,7.113672768262814,6.247849467323331
8463,88.0,5.199319204451321,6.741336689027561,5.79885625072748
8464,81.0,4.680108051747146,6.731687913133403,5.308949754912582
8465,84.0,4.851285531423821,7.432970364531655,4.344235852549356
8466,84.0,5.352642364507876,8.544405016129964,5.175932724662201
8467,75.0,4.711204413263891,5.824850793609612,4.860585523173999
8468,76.0,5.233996486369293,7.620069008200645,6.114099910659358
8469,55.0,4.833516947490229,7.2466224074643755,4.262937488820553
8470,76.0,4.410868498391443,7.633006771424384,6.2482672321173816
8471,56.0,4.74959563299264,6.638836499011248,4.499948714955464
8472,55.0,4.352479087956932,3.746161841895156,4.627572463349931
8473,74.0,4.872460892227751,6.885562671222122,6.522490144977243
8474,71.0,4.579851335210033,5.3470522968654475,6.83112328964895
8475,69.0,5.682965436219515,6.246822589066517,5.305106984768054
8476,41.0,5.125985648330387,7.560518603742913,5.973994585197715
8477,70.0,6.275856283414217,6.122766055867236,5.560019905507148
8478,88.0,6.06367454983734,5.450194264104654,5.779647689488873
8479,68.0,4.48833097449061,4.582300162009696,6.342750939458819
8480,41.0,5.505497575097688,5.5801651145061495,5.394922488599343
8481,48.0,4.4887964721380085,5.379588497820284,4.396176430608866
8482,51.0,5.730379293466747,4.684987461309851,6.452431162348064
8483,46.0,4.81925206051308,6.219191698195494,5.425738749170974
8484,80.0,4.874183306293759,7.87288863388178,6.439784768220905
8485,89.0,5.649497791744749,8.04308975587115,6.166053882511412
8486,74.0,5.450308871145833,7.570310738277609,6.029436155973758
8487,72.0,5.002804949138707,7.011775659906907,5.522247126084976
8488,36.0,4.562412701853523,6.682689145120083,5.328555348630859
8489,48.0,5.784541008785325,4.641083046936203,5.3272358047359685
8490,20.0,5.328030476246836,5.277913473254079,2.43493508077246
8491,68.0,5.1542189976987105,6.991424584098199,6.484080982741766
8492,88.0,4.662242522543308,5.2651460665577545,5.416635374795967
8493,48.0,4.731498079295873,5.392477567957839,6.273308526864563
8494,65.0,5.153943313596262,5.795948788341907,4.479400293896516
8495,87.0,5.932765973672855,6.959701323705311,6.953035056815664
8496,72.0,4.900623272773171,6.638662970278862,5.962204072236729
8497,31.0,4.948588873395307,5.748138968534438,5.530804007387852
8498,61.0,5.203048108844193,8.912355248185682,6.191730089768854
8499,49.0,4.457993797522444,6.912407243271165,5.713334687078536
8500,63.0,5.647513969612452,6.746087462702999,4.108539312327296
8501,59.0,4.372901388449337,4.982864690813889,4.197545423373613
8502,81.0,5.160981669555451,6.2506585903299685,4.787703316903825
8503,47.0,4.907581555494333,5.09892136527432,4.375096633163257
8504,52.0,6.139615950342349,4.691977725542684,4.5478418443268565
8505,30.0,4.807154508543948,5.6775137267297495,4.968464096672962
8506,85.0,6.1457026414227505,6.2245403196955635,6.729125370590327
8507,70.0,4.704236458501693,7.441534054099742,5.262484849024431
8508,73.0,4.744364039588052,5.916063505012014,4.711021797771686
8509,76.0,5.0208395913767365,7.039472668320268,5.117049847321736
8510,70.0,4.77133443209974,6.223538454626961,6.322780793569741
8511,79.0,4.7377286793142535,6.135515624556085,5.530484353708585
8512,33.0,4.684845102391912,4.711215084447789,5.423717581823812
8513,45.0,4.389433634721668,5.283503264304604,5.026242319435054
8514,66.0,4.871778969898664,9.19700708633772,6.520100854271468
8515,53.0,4.931769033174952,6.650783603748838,4.818913389133046
8516,44.0,5.230418472466484,6.237931540422401,4.512195119714945
8517,54.0,5.5581824521755605,6.63997099418466,4.840835283501388
8518,67.0,4.846887522279833,5.8814834206942,6.274462555636883
8519,78.0,5.374014943646065,7.5483403964061475,6.75555102851776
8520,26.0,5.177923742658182,5.97061205365496,3.9461265914140427
8521,86.0,5.672506637004242,9.35199037094829,4.4423468217404025
8522,56.0,4.844401642645169,6.318139396515357,5.966293159877763
8523,58.0,6.547054412362651,6.3082280663769605,7.036108348003975
8524,79.0,4.907627236917966,6.17030071044283,5.069439196190814
8525,33.0,4.783734274058647,5.402764617003292,3.9238516619427353
8526,60.0,4.57829032579385,6.248657354642201,5.366389666634266
8527,75.0,4.477995063087865,6.418721412973741,6.466018849720895
8528,70.0,4.699679829115792,5.722992853256767,4.890696225550831
8529,77.0,4.901306227133882,6.433300242258662,4.198068550470339
8530,91.0,4.9641370924328685,7.686156786855269,5.554115869756775
8531,49.0,6.104407926068999,5.566299283001306,4.880161883268016
8532,64.0,4.935462927666938,7.638539649597589,5.161624643329451
8533,65.0,5.103078832226567,5.8874799627982615,6.628138007963699
8534,36.0,4.999752362351158,5.892132801647029,3.5486032516854227
8535,79.0,4.421494431916262,6.904459309948567,5.421497394137498
8536,66.0,5.186720458739253,6.5469284331170225,7.189782403524012
8537,28.0,4.466822076354575,4.8135999123180575,5.095236357835515
8538,81.0,5.234439520982786,7.792340604097527,7.0968797568633235
8539,43.0,5.288562901660486,5.896396707854328,5.908048663450828
8540,66.0,5.0998938042534565,6.89319197735269,6.9382213244311
8541,41.0,5.083873403197095,6.451654878736381,6.889225461341347
8542,74.0,4.560303144269477,5.809311855590312,5.418279941337888
8543,80.0,4.537670682221205,6.143957590042306,5.9835532110571865
8544,88.0,6.397566920176948,6.380193315331558,6.0776820822231485
8545,40.0,4.330038864095949,5.71291337860854,5.029455349424347
8546,60.0,6.230260864669707,4.518755043747188,6.086033925811832
8547,76.0,4.494001544065137,5.935369129270748,5.816023947376703
8548,80.0,5.192494341086394,8.800885244628196,6.638122639602749
8549,63.0,4.14776452519181,4.783818631276311,4.73241366524756
8550,70.0,5.064408734618486,6.406584690291622,6.81707990655927
8551,72.0,4.74031218999013,8.82530315346494,5.219918253542217
8552,66.0,4.698781419632506,6.702963580414703,5.252062148090993
8553,68.0,7.871127951054704,6.865476920093239,5.290810079707903
8554,69.0,5.171633660740421,6.890887273995764,5.757888843964467
8555,82.0,5.854378062575911,5.265381136034753,5.796926694889384
8556,76.0,6.002348166735394,7.256858080334658,5.605341159729924
8557,51.0,4.848836499140537,6.335374044566647,5.004636976618337
8558,71.0,4.635676850859757,6.313901373537008,6.566210787540432
8559,41.0,4.68978415942454,7.39245540027974,3.7343491967533318
8560,72.0,4.890613279506084,4.292548596800828,5.920004676976442
8561,68.0,5.927071266682461,6.326743852646212,4.519613437167068
8562,70.0,4.730635793513763,5.7903233298893,6.212309759948011
8563,40.0,5.543122384528695,6.079619607855863,4.552947929273567
8564,58.0,4.9137013219350205,6.320256859283602,3.8475185224961104
8565,49.0,5.426258357325895,5.8788258817217525,6.511329106174624
8566,74.0,5.9128088518303175,5.950463975133321,5.487558948898297
8567,55.0,6.128006592549324,6.239985879331471,5.233613768358035
8568,55.0,4.2701120578083795,5.037211310987771,7.1748045152252375
8569,66.0,4.880958334847586,6.9963346584081645,5.478371201124822
8570,74.0,5.225241936216273,7.7268180559655635,6.384175273225569
8571,24.0,4.513678342660177,5.692478209456336,5.0823162621611315
8572,66.0,6.245780787803617,7.811120913246777,6.2311022653293024
8573,38.0,4.718689522046718,6.731529026277658,6.5579756642297085
8574,62.0,4.984613822451012,6.568964965216196,3.653420702128078
8575,87.0,4.948427726222508,5.680731305788575,5.453925668158603
8576,33.0,6.35074842291643,5.285010716532365,3.117536657296772
8577,91.0,4.431597231582884,5.493395286180376,4.918961474903965
8578,62.0,5.207658870355361,6.11088474149885,5.968772191660224
8579,75.0,7.216899289297103,5.85955268868614,5.898932941496882
8580,31.0,4.639608809368797,4.941258498337316,5.14405218678152
8581,53.0,4.558836928869295,5.396748833594998,5.377811470337746
8582,46.0,4.557966047070678,7.0372078887624605,5.385436773815421
8583,54.0,5.013564541376679,6.860068371195954,3.8971277515213933
8584,54.0,5.8106757679247725,9.048786672118272,5.530972087615794
8585,73.0,4.719514984370659,7.4228054940292845,5.9884443399461755
8586,58.0,6.510499066639828,6.671474706821066,6.498997131115169
8587,61.0,5.393288258087066,5.9363915244597045,4.87155427830974
8588,64.0,5.3490120716551095,9.215295423425253,6.529820272501024
8589,79.0,6.152060554871606,8.587602297397876,5.357782922955739
8590,75.0,5.593992380205865,6.031721589004664,6.253210293294212
8591,80.0,4.9229689659348645,7.03983082435097,6.553319389264461
8592,72.0,5.1142578327737755,7.511695135615129,5.715950849663694
8593,41.0,4.6543370753486695,7.856385650311142,6.284927082832566
8594,47.0,6.709114199725767,6.3508746509853475,5.353013707148357
8595,91.0,5.048553416151818,6.097241116134795,5.174325537839245
8596,43.0,5.11953655677789,8.205267829314828,5.411828670377108
8597,89.0,6.468160850387606,6.902617375276925,6.278845831891646
8598,69.0,6.299305852689172,6.950973385903659,4.77569053516399
8599,54.0,5.37401128002049,5.668320255752555,5.912511515390711
8600,77.0,5.3874973028766995,8.88839127439468,5.948083131396889
8601,52.0,4.807619355974026,6.991989009471516,5.654595457680663
8602,80.0,4.561788657251394,6.09791391547787,5.385287019843376
8603,61.0,5.002261013697445,6.169040054729565,5.994787347137921
8604,43.0,5.7762944098964955,6.876659942888661,6.561133958116159
8605,56.0,4.997509219280812,6.7733013187073245,4.3286382019899845
8606,35.0,4.36917309764963,4.265260167537886,4.505671313024596
8607,74.0,5.654502582599707,7.773484323309243,5.004448472492934
8608,73.0,5.064558765685209,9.35199037094829,5.249391769684725
8609,73.0,4.789971564208017,5.98909816665832,5.766248278883383
8610,74.0,4.492308965745553,5.114405488703004,3.6408525681012165
8611,51.0,5.3753871126921915,5.564977468798457,6.258094636917526
8612,81.0,7.6684938924409485,7.833012563953952,7.0899551849850555
8613,78.0,4.689554972319809,4.6334372747910155,4.742935184048671
8614,41.0,4.556847681539965,3.251352583536204,4.986736741753878
8615,36.0,4.5095117290400735,6.029384064005078,6.340974884484425
8616,48.0,5.018754972433459,6.923353434738983,5.95635854626628
8617,51.0,5.228972709308386,5.8092007726414385,6.413200761737888
8618,63.0,4.690984195266711,5.1987826781966,5.593236691369833
8619,53.0,4.747082251516471,5.300642362830945,5.35126352202062
8620,43.0,4.325421274297153,6.48096374764215,4.918398380307378
8621,82.0,4.625763508770669,5.254372257098689,3.7076014868494043
8622,30.0,4.80932566525022,5.232255557049834,4.649507249002596
8623,59.0,4.491283757124518,6.488472375117169,6.858014067086089
8624,49.0,4.5723595500744665,7.772230589553933,5.335817689656084
8625,41.0,4.439158396424785,5.624280302104711,6.212921408457007
8626,43.0,5.175415295429435,6.929942435876398,5.263911840767726
8627,75.0,5.738634665830719,7.682958422535989,6.137872183979236
8628,68.0,5.50772074801964,6.757944041172076,6.342003933026202
8629,39.0,5.4997030397380735,6.833128845052059,5.119988852882178
8630,38.0,5.331015417084095,5.631030950723336,5.683148028231029
8631,72.0,5.672971137302155,7.590998280160091,5.305530328278243
8632,68.0,5.2925881750024635,6.404447501701885,6.204998678814772
8633,53.0,5.051987040582482,6.252552965345205,5.279404026683948
8634,72.0,5.146721929240747,7.340474941874743,4.564140979600928
8635,74.0,7.146734029133958,6.907360174170471,5.1094342470398955
8636,67.0,4.988513596030656,7.747908397962588,5.445143330208778
8637,42.0,4.516677001453858,5.058050749765176,4.5416311903809286
8638,38.0,4.869600227972295,6.27745969187221,5.585390398272228
8639,44.0,4.691219864062583,6.770740038359998,5.02029505953007
8640,35.0,4.552462455997597,6.002254023850412,5.858910572922024
8641,26.0,4.669599013853886,4.565535409284757,6.566796400838707
8642,70.0,5.140309254317858,6.524080195123336,5.9432447295984465
8643,85.0,4.400013971985027,4.574117507376797,6.316131848950882
8644,86.0,5.356437661085732,5.6019684468531805,6.406018742320946
8645,30.0,5.581327322470319,5.255626972411374,5.2652854303655925
8646,76.0,4.827853911651406,4.939516526218765,6.409690678785251
8647,43.0,4.5152433353968044,5.943333278459546,5.4177368515629665
8648,68.0,4.3963907000637485,4.422951965633922,3.89628863383773
8649,78.0,5.7988077813274,5.728069720192902,5.20346890350488
8650,95.0,4.969953782415203,7.593108790072138,6.154204531455391
8651,63.0,4.8666222688631695,6.440259809981234,6.364335784279775
8652,61.0,5.936528243412132,7.238337631686399,5.4216372371708434
8653,77.0,4.852287646873622,5.891201239577827,4.316995041010974
8654,56.0,4.580467496314039,3.698923877727754,3.6279026622495065
8655,90.0,5.586781357410325,6.702970531731064,6.148036008118051
8656,78.0,5.662054181592596,5.170997405895733,5.550671632412738
8657,51.0,4.66116683130797,4.3366816739473455,3.0735488371055144
8658,34.0,6.8287108388601,9.35199037094829,6.197759044652077
8659,81.0,4.974692766526625,5.789306585897892,6.254328421918538
8660,67.0,4.745124124509902,7.870607474758437,6.196942730484238
8661,62.0,4.808876026091656,4.963886719125966,5.370874209563062
8662,62.0,5.6799968705072095,8.144742208240322,5.608804786754199
8663,65.0,5.718071284892586,7.159675315421641,6.344822963787134
8664,55.0,5.8829837127869125,5.359481170311359,4.613716307117684
8665,52.0,5.379420697733968,5.570987470052158,5.129849072156842
8666,43.0,4.554360918520205,5.322049003460923,6.146087075000814
8667,42.0,6.20631733620642,8.63672284559833,6.0879346775805185
8668,53.0,4.518930584784796,7.117887806755081,4.8548582896412
8669,78.0,5.113073434207185,5.553595157983823,5.352917536974685
8670,57.0,4.8405718539755895,5.4352627413599395,5.931695063131415
8671,87.0,4.802417933568079,6.764326102257386,6.342233001139992
8672,56.0,5.313022716638641,3.991370725469543,5.498382485381402
8673,73.0,6.2028268882639095,8.516941636616442,6.2411412474690975
8674,32.0,5.771583531612385,6.6589228511168805,4.159491351850775
8675,58.0,5.187671626553155,5.960789178436937,5.29369451206354
8676,78.0,4.6748757982091655,5.970081004984198,5.286951556668873
8677,45.0,4.941598289853247,4.402634824150397,5.6511459280269785
8678,54.0,4.844361524209784,7.528572372909122,6.06597664517897
8679,89.0,4.977677064348515,6.645741140086229,5.21747207519741
8680,46.0,5.099649480104397,6.26896219878362,5.740346763849058
8681,68.0,6.3189465727849505,5.251637769773506,3.498689438932029
8682,49.0,5.729154659092381,7.047441489053928,5.783341540401205
8683,62.0,4.719042162581512,7.794065221482709,6.205343233140603
8684,78.0,5.815100964670111,6.513539245851665,5.335391033207845
8685,60.0,4.6463124730952075,5.7579735966504,3.5133058404827073
8686,83.0,5.515977610485778,5.158216944678222,4.90915151435842
8687,31.0,4.682990995993996,4.606380197849329,4.754763243703074
8688,52.0,4.57877656133614,5.484508041653262,3.961535764165609
8689,59.0,5.465181067737128,4.8218804897252125,5.763202557245814
8690,61.0,5.063770085281613,7.817564236740299,5.736358737595136
8691,65.0,6.648384940320255,8.05705683476213,6.085076348108769
8692,50.0,5.190208497211301,5.947861119854807,4.150615458764201
8693,38.0,4.413556571283894,7.418361116250018,5.2481662802783635
8694,69.0,5.508435750266985,6.851955206912944,5.391300337100445
8695,85.0,4.6334684615250135,6.719854337438274,4.462911265622206
8696,47.0,4.637423768039225,6.404218300448601,5.461078616461349
8697,70.0,6.005346291958016,5.858971657275184,6.742835753802087
8698,58.0,6.0083543163748425,8.640772633744023,6.250791040145435
8699,55.0,4.667208505833169,5.288779843044957,5.171897757625433
8700,87.0,4.9493387908531865,8.446031962896898,6.123419962129236
8701,73.0,5.242596773456715,6.215762718064737,5.907367040239642
8702,44.0,4.572034634241127,6.708914901212294,5.702313013325193
8703,46.0,4.705467999253661,3.8458371830979914,3.984105356170865
8704,85.0,4.702951354034233,6.6720226073054185,6.506991662505469
8705,46.0,4.222079148444607,6.095694367749375,5.350186493567102
8706,62.0,6.224848532560887,6.067794815798789,5.435012983769857
8707,82.0,5.6528917211927485,7.128010309442986,6.859310144915735
8708,38.0,6.0614994410591185,6.372578099958816,4.951678143818806
8709,68.0,5.363536229645021,8.868325179187723,6.871614195647636
8710,62.0,5.060534734223703,8.61831902883577,6.466424013554585
8711,37.0,4.565450323432934,6.203427401149696,4.327280077609403
8712,62.0,4.9910132148517805,5.029643159759374,5.0503514500946975
8713,50.0,4.965980790863454,5.767952426758127,5.350008260345066
8714,57.0,6.409626461101757,5.377132563431868,6.423503876050931
8715,69.0,4.590187654328977,6.570082513223579,5.725898162031738
8716,47.0,5.748562107858594,7.4490742651527535,6.874716786236793
8717,70.0,5.099581833409399,6.988077256053703,5.5956788066316925
8718,34.0,4.673937827702399,5.164479980485281,6.547836793063441
8719,47.0,4.8374430818435865,4.6935730583442234,5.016628244202343
8720,44.0,4.3286800139612005,6.372147676859414,3.8535502118912133
8721,83.0,6.219643234018164,8.887599560350727,3.4058189383784176
8722,52.0,5.145052653931323,7.10505943064452,5.933340305347141
8723,89.0,5.067229106460291,2.822820097383667,6.12308236437846
8724,29.0,4.828080482940189,7.321634615208777,4.954633774560049
8725,71.0,4.703794647036793,4.916648103498373,5.663145030823788
8726,67.0,5.261228505971553,6.875418822326126,5.8414744906695235
8727,36.0,4.427733678915671,5.177408332768596,5.420737067994738
8728,66.0,5.823835264713565,5.7072608908644415,5.595977512680351
8729,65.0,4.552847306112022,5.626881550237137,5.5302157667676415
8730,88.0,4.463307885247965,6.203187081587221,4.9939135790839035
8731,56.0,5.38679646393877,7.877169571228407,5.623444020719583
8732,41.0,4.9464262006897615,5.782254170900929,5.681032575553785
8733,36.0,4.271689021190191,5.145619811833938,4.612668216666396
8734,79.0,5.637342882175018,4.222278318365166,5.04663042440948
8735,67.0,6.5401962770481665,5.889238735186573,5.059241971760956
8736,73.0,8.210931299423526,6.531144920064443,5.705228734472985
8737,63.0,4.82737497253024,6.231436237779246,6.050371081456764
8738,41.0,4.7314813119672365,6.492852243082476,4.511058698990646
8739,66.0,5.06630564272309,5.708024904551862,5.108799461410581
8740,59.0,4.7352832145477,7.042001009768017,5.198932249122307
8741,74.0,5.259097225132764,5.238085727559624,3.633370163093677
8742,52.0,4.882620331140004,6.1607510565657,5.81594963727957
8743,54.0,5.273521108868945,9.10891556461551,5.982165060004455
8744,88.0,4.838050798682788,7.251668354852173,4.5517948492170675
8745,34.0,5.220769374187188,6.015112533446315,5.605144752627172
8746,57.0,5.194757208549941,6.184467270113497,6.8366464324390135
8747,59.0,4.858164366220439,7.645002036677367,5.39694653535588
8748,50.0,5.220691942365447,6.741563868720911,5.249790250356254
8749,39.0,5.352730835273558,7.044941123790717,4.654979325474604
8750,26.0,4.419077320413635,2.8337655842993943,3.4333060186326145
8751,70.0,4.405328144907855,5.486124821076874,4.207285431569368
8752,34.0,6.260576218647025,6.035003095690264,4.653926653127659
8753,59.0,5.084600080872982,6.023365246067703,6.101083569941713
8754,30.0,5.555087674895478,2.6190359880942435,5.295302438426143
8755,60.0,6.191718988273797,8.077393863552402,3.8337993831176735
8756,44.0,4.782102573636736,7.259125255296039,6.160044406492454
8757,40.0,4.14776452519181,6.780549758572412,6.43134698897095
8758,73.0,4.6876376525600625,6.9095300398150155,6.570644495225517
8759,77.0,5.8580031791488265,4.9347825386208655,5.849522714752478
8760,69.0,5.0988583410163075,5.144752654752882,6.404811486928835
8761,61.0,5.4432072669285025,6.282537174841192,5.132764888006399
8762,59.0,5.998439312653772,6.305684884499488,5.088276636355456
8763,66.0,5.418537654380765,7.701631295932194,6.590761357518828
8764,41.0,4.9009753813902455,5.983068529844339,6.346665011532187
8765,66.0,4.749002966534535,5.035092513743489,5.793441849633074
8766,44.0,5.40922690171661,4.236763573216096,3.6422123811222074
8767,63.0,5.1910226554938905,8.577307029282931,6.423871148659431
8768,80.0,4.431060677066509,6.4020358558922235,6.1498311942396295
8769,46.0,4.735142025826018,8.859131669934492,5.0837002763996235
8770,76.0,5.246823526752751,8.276668420716469,5.630233855502045
8771,95.0,4.2857966960817215,6.264462641486786,6.306041231380858
8772,78.0,6.373596123878668,7.998730721474723,5.510950535218927
8773,72.0,6.602056826450831,7.060663894311797,5.239084683073816
8774,28.0,5.061114506657051,7.176336703299484,4.5298854484055635
8775,55.0,5.608617567241874,6.205111480150791,5.080466619895753
8776,75.0,6.196076303011946,6.2556175018789775,6.916120880885356
8777,70.0,6.2014232938786,7.343987165705647,6.445525438209605
8778,88.0,4.817047051114004,6.002153206405539,6.48169958858867
8779,40.0,5.007134707351657,4.772719529752144,4.2841645976127145
8780,58.0,4.639005898187232,6.1721925297625955,6.067295190383211
8781,83.0,4.824683901224917,6.866664586723874,7.322614780309087
8782,50.0,6.1907816537841605,5.915570904454966,5.603817127035658
8783,55.0,5.020007986238514,6.201328494716835,5.69411742792578
8784,54.0,7.230812794084385,5.535456732959956,4.869339803063459
8785,52.0,4.343334950276912,5.334966609662572,4.355707354168013
8786,34.0,4.239234554949007,5.745864972808939,4.442710572789832
8787,46.0,6.044926268490532,6.720640773796767,5.711189867604058
8788,73.0,5.105459372402308,6.876034468638083,6.911218603255648
8789,54.0,5.687750882856905,6.0297941043909375,5.842909913552119
8790,67.0,6.685536458663492,8.18651683665725,6.022399270322125
8791,66.0,5.057217954460073,5.472182396201238,5.319478946824297
8792,83.0,5.3998685699653945,7.254405416474423,6.668295662543268
8793,68.0,4.69701577066135,6.1500738433549325,4.876283206636052
8794,83.0,4.992635636520266,8.358466868272906,6.2665173878552025
8795,75.0,5.204484227823842,4.590990966350706,5.665050494118173
8796,46.0,5.101013558389508,4.3874557789228605,6.161594813257042
8797,80.0,4.732309893210325,5.595972939162495,5.882444614799386
8798,48.0,5.2567746220174225,8.874919603526031,5.859459081509621
8799,70.0,5.393386714214347,6.308182564439715,5.618564669419597
8800,88.0,4.75456469114216,7.912233707917404,5.877655141781928
8801,67.0,5.030126300355874,6.462608022068872,6.197489271757568
8802,35.0,4.599339286082356,6.2817856188722105,6.146475605523501
8803,95.0,5.586688901790972,8.779372754820596,7.109548770605259
8804,60.0,5.745726725530712,8.460164126676574,4.527067631097826
8805,60.0,5.35191438090096,7.176273599474796,5.075950275386741
8806,78.0,4.963973676221163,5.507640749387163,6.098373048822899
8807,72.0,5.140620153409688,7.591308976508291,5.065524754351394
8808,37.0,4.726635469050343,6.2528146144305765,5.831138057311069
8809,80.0,4.659831934499846,6.505399687494321,6.811064680961127
8810,78.0,6.18116636196485,6.390247588874569,6.134818107949739
8811,66.0,6.357532151021576,7.727016825911756,5.2057337172667975
8812,45.0,5.039747060559408,6.340571134462087,4.651351579409507
